	multimodal_emotion	text_script
3328	4	저 오늘 여기까지 왔는데, 혹시 지금 당장 볼 수 있는 집은 없을까요?
3329	5	"지금 당장? 	잠깐만 기다려봐요. "
3330	4	흠…
3331	1	" 어? 어 나야. 	응 용두동 그 투룸 있잖아. 어어 그 얼마전에 부엌 리모델링한, 거기 지금 비어있나? 거기 지금 볼 수 있어? 열쇠 자기한테 있나?"
3332	0	"갑자기 그게 무슨 소리세요? 	계약금 다 넣었는데."
3333	6	약속된 시간에 잔금을 못 치뤘잖아.
3334	4	"겨우 일주일 이잖아요. 	일주일만 시간 달라고 했는데."
3335	6	"계약서에는 일주일 전으로 되어 있기는 하니까. 	사실은 집 주인 맘이지."
3336	4	"그런 게 어딨어요. 	저희 진짜 딱 이틀만 더 있으면 돼요."
3337	6	"그거는 내가 어떻게 해줄 수 있는게 아니에요. 	집주인하고 얘기 해봐야 될 것 같은데."
3338	4	"말도 안돼. 	혹시 사장님이 좀 말 잘 해주실 수는 없어요?"
3339	6	"내가 이미 얘기는 해봤지. 	근데 그 할머니가 워낙에 고집이 세야지. 	약속 안 지키는 사람한테 집 못 내준다네."
3340	4	"사장님, 계약금이 500이에요. 	500 생돈을 이렇게."
3341	4	"내가 어떻게 해줄 수 있는게 없네. 	나도 미안해요."
3342	6	왜 이렇게 빨리 집을 내놨대?
3343	6	"아 신랑이 서울로 발령이 나서요. 	급하게 이사를 가게 됐어요."
3344	6	그래도 나는 이 년은 채울 줄 알았는데…
3345	1	"저도 그럴 줄 알았는데. 	일이 이렇게 됐네요."
3346	6	혹시 뭐 그 집에 문제가 있고 그래서 나오는 건 아니지?
3347	7	"그런 거 아니에요. 	진짜로 서울로 이사가게 돼서 그런거에요."
3348	6	"아니, 지난 번 아가씨는 	집주인 아줌마가 너무 간섭을 많이해서 	좀 그랬다고 그러더라고."
3349	6	아…
3350	6	그래서 나는 혹시 이번에도 그런가 했지.
3351	6	"전에 세입자분이 그래서 나가셨던 거구나. 	네….	집 가격이랑 위치가 괜찮은데 왜 더 안 사시나 했었는데."
3352	6	혹시 아가씨도 그런 것 때문은 아니지?
3353	7	 네 아니에요.
3354	4	할머니, 추석인데 어디 안가셔요?
3355	4	어디 갈 데가 있어야 가지.
3356	6	아들네나, 다른 친척집 있지 않아요?
3357	6	"아들 둘이 있긴 한데, 내 아들들 아니고 영감님 아들들이라	 영감님 돌아가시고서는 안 와."
3358	6	할아버지 아들인데 왜 할머니 아들은 아니에요?
3359	1	할아버지가, 나랑 재가했으니까.
3360	1	재가가 뭐에요? 재혼하셨다는 거에요?
3361	6	"그래. 내가 두번째 부인.	 아들들은 전부인 자식들이고."
3362	4	아... 친아들이 아니시구나.
3363	4	"그래도 영감 죽고, 2-3년은 김치 가지러 한번씩 왔었는데,	 김장 안 하고부터는,  안 와."
3364	6	"헐 나쁘다.  김치 없으니까 필요없어졌다는 거야 뭐야.	 앞으로도 절대 담가주지 마요 할머니."
3365	3	내가 담근 김치는 진~짜 맛이 없그든.
3366	5	에?
3367	3	"짜고, 쓰고, 떫고. 	 좀 익으면 시어 터지고."
3368	1	...근데요...? 그게 지금 이 이야기랑 무슨 상관이에요?
3369	6	"근데도 꾸역꾸역 그 김치를 받으러 오잖아.	 같이 살 때도 안 먹던 애들이."
3370	1	왜요...?
3371	6	"지들도 어색하겠지. 	 그니까 김치 핑계 삼아서, 나 살아있나~ 한번씩 확인하러 오는 거지.	 그래서 이제 안 담그니까 오지 말라 그랬어."
3372	4	왜그랬어요. 친자식 아니어도 얼굴보고 살면 좋잖아요.
3373	6	"에이, 영감도 없는데 서로 고역이지. 	 와도 할 말도 없고, 뻘쭘하게 앉아있다가 가는데."
3374	4	그래도. 없는 것보단 낫잖아요.
3375	4	걔네는 내가 없는 게 낫지.
3376	0	할머니는요.
3377	6	나는 있는 거나, 없는 거나 똑같애~ 김치 안 담가도 되니까 그건 좋고.
3378	4	에휴...
3379	6	뭘 한숨이야. 한숨 쉴 거 없어. 난 편하고 좋다니까.
3380	1	"근데, 할머니 갓김치는 담그는 거 아니에요?	 저번에 주신 거 맛있었는데?"
3381	6	"그거~ 저기 시장 반찬가게에서 사온 거야.	 나 갓김치 담글 줄 몰라."
3382	7	"아... 	 그집 갓김치 잘하네요. 맛있던데."
3383	1	담에 시장갈 때 더 사다둘게.
3384	7	그럼 제가 고기사서 한번 갈게요.
3385	6	"너는 추석인데, 어디 안 가?	  왜 여기서 이러고 있어."
3386	0	"할머니가 맥주 마시자 불렀잖아요.	 그러니까 여기서 이러고 있죠~"
3387	6	"그거야 니가 집에 있으니까 부른 거지.	 동네 술집들도 명절이라고 싹 다 닫은 판에,	 넌 왜 여기 있냔 말이야.  본가 안 가?"
3388	6	그게~ 기차표를 못 끊었어요.
3389	3	쯧쯧, 세상 천치구만.
3390	6	아니, 그게 그렇게 순식간에 나갈 줄 몰랐지.
3391	6	기차가 없으면, 버스를 타고 가면 되지.
3392	6	버스타면~ 일이 복잡해요.  엄청 돌아가고, 갈아타야 되고.
3393	6	그렇다고, 아예 안 가버렸어?
3394	6	추석이 올해만 있나.  다음에 가면 되죠~ 그 전에 설날도 있고.
3395	3	부모님들이 서운해 안 하셔?
3396	7	"저희집이 5남매거든요.	 저 하나 안 간다고, 티도 안 나요."
3397	6	으이구, 그건 니 생각이고.
3398	7	할머니.
3399	5	왜.
3400	5	할머니는 연애 안 해요?
3401	5	갑자기 뭔 소리야 또~
3402	7	주변에 할머니 좋다는 할아버지들 없어요?
3403	7	왜 없어~ 차고 넘치지~
3404	5	진짜?
3405	6	"그럼! 옆동 김씨도 맨날 술 한번 마시자고 난리고,	 옥탑방 할아버지도 산책갔다 오면,  꽃 한번씩 꺾어다 주고 그러는데."
3406	5	오올~~~
3407	7	"내가 지금  늙어서 그렇지,	 젊었을  땐, 가게 아저씨들이 먹을 거 쥐어주면서 더 있다 가라 그랬어.	 나 있으면 손님들 많이 온다고~"
3408	7	할머니 인기쟁이였네~
3409	6	그럼.   내가 영감 잘못 만나서 그렇지, 고생하느라 폭삭 삭아서 그래. 젊었을 땐 볼만 했어~
3410	7	할머니 지금도 엄청 예뻐요. 나보다 예쁜 거 같은데.
3411	5	할머니는, 김씨 할아버지랑, 옥탑방 할아버지는 둘 다 별로에요?
3412	6	 둘 다 괜찮지.
3413	7	그럼 둘 중 한분 골라서 만나보면 되겠네!
3414	6	"누가 그냥 괜찮다고 연애를 해~	 좋아야- 하는 거지, 연애는."
3415	5	괜찮으면 좋은 거 아니에요?
3416	6	"이거 이거 영 천치구만.	 사람이 괜찮은 거랑, 사람을 좋아하는 거랑은	 아~무 상관 없지."
3417	6	"아니, 어떤 사람이 괜찮다는 생각이 들어야 좋아지는 거 아니에요..?	 전제조건이지."
3418	5	괜찮지 않아도 좋아할 수 있지.  나쁜 남자한테 빠지는 여자애들이 괜히 있게?
3419	7	"그건 또 그렇네...	 그래서, 할머니는 두 분 다, 좋아하는 맘이 안 생긴다?"
3420	6	"그래. 	 그니까, 다 늙은 할머니 연애 걱정은 접어두고,	 니 연애나 좀 신경을 써봐. 	 너야말로, 연애 안 하냐.	 한창인 게, 추석에 할머니랑 앉아서 맥주나 하고 있고."
3421	6	아 왜 또 이야기가 그리로 튀실까~!
3422	5	" 	  할머니, 이 사진 누구에요? 엄만가?"
3423	5	 응? 누구야?
3424	5	" 여기, 이 사람 엄마랑 닮지 않았어요?	 엄마 중학생 때인가?"
3425	5	 어머! 이거 나잖아.
3426	5	어?? 할머니라고요?
3427	5	어어 맞네! 나네! 옆에 영숙이랑 명선이잖아.
3428	5	대박...
3429	5	너 이 사진 어디서 찾았어? 어머, 이게 어딨다 지금 나온 거야.   어머..
3430	5	저기 책장 구석에, 무슨 과자통 같은 데에 들어있던데요?
3431	5	"그게 거깄었어. 어머 어머. 영숙이 어린 거 봐. 얘는 이 때도 이렇게 입술을 앙 다물고 있네. 	 이러면 자기가 엄청 예뻐보이는 줄 안다니까?"
3432	5	이게 그 영숙이 할머니에요?
3433	5	"그래. 이 영숙이. 이 시절 사진이 다 어디갔나 했더니,	 그렇게 구석에 박혀서 나오질 않았구나. 다른 사진들도 있지?"
3434	7	네, 한 열 장? 있었던 거 같은데.
3435	7	가져와봐. 다른 것도 보자. 오래간만에 보니까 너무 반갑다~
3436	7	네. 
3437	5	아이구, 얘가 언제 이렇게 나이가 들었나.
3438	5	어머~! 이예슬 아니에요?
3439	7	 아.. 예.. 안녕하세요.
3440	7	어머! 내가 완전 팬이에요. 요즘에 그게 뭐냐, 그 <사소한 사랑>! 너~무 잘 보고 있어요 내가.
3441	7	아 예.. 감사합니다. 
3442	5	근데 대체 왜 그러는 거에요?
3443	5	네..?
3444	6	아니, 유학을 갈 기회가 생겼다는데, 그걸 왜 남자 때문에 차버리냐고. 내가 속이 다 상해서.
3445	7	아...  그게, 작가님이 그렇게 써주셔 가지구...
3446	6	"아니, 유학 갔다올 때까지 기다리라고 하면 되지, 	 왜 그걸 아깝게 다 포기한대요?"
3447	7	아하하... 그러게요... 저였으면 헤어지고 유학을 갔을 거 같은데...
3448	6	"아니, 그럼 안되지.	 헤어지면, 그 누구야 선희? 걔 좋은 일만 시켜주는 거잖아요."
3449	6	"아... 그렇네요...	 근데 어머니, 저.. 치과 예약이 늦어서.. 제가 가봐야 할 거 같아요..."
3450	5	"아이고, 내가 바쁜 사람 붙잡고 괜한 시간을 낭비해버렸네.	 내가 예슬씨 너무 좋아해서 그래요."
3451	7	"아이, 감사합니다. 앞으로가 더 재밌어지니까요,	 앞으로도 예쁘게 봐주세요. "
3452	7	"그럼요. 나는 주말에 그거 보는 거밖에 할 일이 없어요.	 내가 밖에 나갔다가도 8시만 되면 꼭 들어오지."
3453	6	아 예... 
3454	5	아휴, 근데 얼굴이 어쩜 이렇게 조막만하대요?
3455	7	아.. 감사합니다.
3456	5	" 이 작은 얼굴에 이목구비가 어쩜 이렇게 예쁘게 들어가 있대. 	 너무 예쁘네."
3457	7	 감사합니다.
3458	6	사실 난 한지선씨를 더 좋아해요.
3459	5	네...?
3460	7	"사실, 예슬씨가 한지선씨를 너무 괴롭혀서, 내가 막 욕하고 그랬었는데,	 눈 앞에서 보니까, 또 너무 예쁘네~"
3461	7	" 어머니 저 미워하지 말아주세요..	 저도 작가님이 시키는대로 하는 거라..	 저 원래 지선이 역으로 오디션 봤었어요."
3462	5	그래요? 그래도 예슬씨는 예슬이가 더 잘 어울려.
3463	7	"아..네. 감독님도 그렇게 생각하셨나봐요.	 예슬이 역 끝까지 잘 해낼게요. 너무 욕하지 마시구, 예뻐해주세요."
3464	5	그래요. 내가 응원하고 있어.
3465	6	네 어머니, 저 근데 정말 치과 예약 시간이 늦어가지구...
3466	5	"아이고, 내 정신 좀 봐. 얼른 가 봐요. 얼른 가.	 근데 나 싸인 하나만 해주고 가면 안돼요?"
3467	0	아, 네네! 해드릴게요.
3468	7	"	 이게, 앞에 뭐가 적어있긴 한데, 뒷면은 깨끗해. 여기다 해줘요."
3469	7	아 네, 어머니 혹시 펜도 있으세요..?
3470	7	"아이고, 내 정신 좀 봐. 내가 이렇게 깜빡깜빡해요.	 펜 여기 있어. "
3471	7	감사합니다. 어머니, 성함이 어떻게 되세요?
3472	7	나, 진례에요, 김진례.
3473	7	" 네, 김 ‘진’자 ‘례’자 어머니께,	  감사합니다."
3474	5	" 근데, 이게, 뭐라고 적은 거에요?	 차..현..정?"
3475	7	아, 그게 제 원래 이름이어서요 어머니,
3476	7	"아이고, 그렇지. 예슬이는 드라마 이름이지.	 나도 알아요. 차 현정!"
3477	7	네, 다음에 다른 역 맡게 돼도 저 알아봐주셔야 해요~
3478	7	"그럼요 그럼요. 내가 이름은 잘 까먹어도	 얼굴은 안 까먹으니까 걱정 말어요.	 그리고 이렇게 예쁜 얼굴을 내가 어떻게 잊어먹겠어~"
3479	7	감사합니다. 어머니, 저 이제 가볼게요.
3480	7	그래요. 가 봐요. 고마워요. 내가 귀찮게 해서 미안해~
3481	7	아 아니에요, 좋은 하루 되세요 어머니~ 
3482	7	응 내가 이번주도 꼭 챙겨볼게요~
3483	1	"여기가, 유일하게 주변 건물들 사이에서, 햇빛이 들어오는 데야.	 앞에 가리는 높은 건물도 없고, 정남향이어서, 아침되면 눈부셔서 깬다니까."
3484	6	"아... 좋네요...	 근데 앞에 상가하고 엄청 가깝게 붙어있네요?"
3485	0	"아 저기~ 상가 바로 앞에 있어서 생활하기 편하지.  그게 이 집의 또 다른 장점이에요. 편의점도 있고, 헬스장도 바로 코앞에 있고.	 그리고, 이렇게 붙어 있어도 저 건물은  층수 자체가 낮아서, 해 들어오는 데 아무 상관이 없어."
3486	2	근데, 저기 헬스장에서 집 안까지 다 보이는 거 아니에요?
3487	5	어머, 저기서 여기 훔쳐보려면 시력이 2.0은 돼야 되게?
3488	6	저는 저기 헬스하시는 분들이 무슨 옷을 입고 있는 지도 다 보이는데요..?
3489	0	"어머, 자기 무슨 시력이 독수리야?	 그리고 헬스하는 사람들은, 자기 운동하기 바빠서, 딴 데 보지도 않아~"
3490	2	아니.. 아무리 그래도, 너무 가까운데...
3491	0	아 그럼, 두꺼운 커튼을 치면 되지~
3492	1	그럼 햇빛이 잘 들어오는 집으로 올 이유가 없잖아요.
3493	0	"그럼 그 뭐야, 블라인드? 빛은 들어오는데 앞은 가려지는 거 있잖아,	 그거 달면 돼~"
3494	6	아...
3495	1	어디가 아프세요?
3496	4	아이고, 요즘에 가슴이 너무 답답해.
3497	5	가슴이요? 어떻게 답답하신데요?
3498	4	아 그냥. 숨을 쉴 때 답답한 것이, 아 큰 병인가 싶어.
3499	5	음… 숨 쉴 때 가슴이 찌르는 듯이 아프거나 그러세요?
3500	6	아 그런 건 아니고. 그냥 답답-해.
3501	6	아니면, 뭔가를 많이 먹었을 때처럼 답답하세요?
3502	6	아니, 아니야. 아 나는 요즘 밥을 아주 적게 먹어.       나이 들 수록 밥을 적게, 먹어야 한다고 그래서.
3503	6	네. 그건 좋은 습관이세요. 근데, 그럼 왜 가슴이 답답하시지..
3504	4	아무래도 암인 것 같아.
3505	5	네? 암이요?
3506	2	음 그래. 가슴 답답하고, 자꾸 졸음이 오는 것이, 암 같어.         아 큰일 났다고.
3507	1	아유 아버님. 암이 그렇게 쉽게 오는 게 아니에요.        그리고 지금 가슴이 답답하고 졸음이 오시는 증상은       암 증상이랑은 다르거든요? 너무 걱정 마세요.       제 생각에는 소화가 잘 안 되셔서 그런 것 같아요.        지금 검사 한 번 해볼게요.
3508	5	암이 아니라고?
3509	7	아버님, 잘 하셨어요.
3510	7	응? 뭐가?
3511	7	약 잘 드셨네요. 수치가 아주 좋아졌어요.
3512	7	 우리 며느리가 아주 시간마다 잘 챙겨줬어.
3513	7	어머, 며느님이 아주 꼼꼼하시네요.
3514	7	아 그럼. 누구 며느린데.
3515	7	며느님 덕분에, 아버님 위험한 수치는 이제 지났고,       이제 식단만 좀 조절하시면 되겠어요.
3516	7	식단을 아 뭘 어떻게 조절하는가?
3517	1	일단 기름진 거는 절대 드시면 안되고요.        밀가루도 피하셔야 되고, 단 것도 드시면 안 되고요.
3518	6	아니 그럼 뭘 먹어야 해? 밥때마다 고기 먹는게 낙인데.
3519	1	고기는 살코기 위주로 드시면 돼요. 돼지고기보단 소고기가 낫고요.
3520	7	생선은? 생선은 되나?
3521	1	생선은 괜찮아요. 근데 껍질 쪽은 안 드시는 게 좋아요.
3522	2	왜?
3523	6	껍질에 기름이 많아서요. 지금은 절대 담백한 음식만 드셔야 돼요.
3524	4	알았어. 우리 며느리한테 얘기 잘 해놓을게.
3525	7	어머, 식사도 며느님이 준비하시는거에요? 대단하시네요….
3526	7	안녕하세요. 민혁이 담임, 이현주라고 합니다. .
3527	7	아이고, 반가워요. 저는 민혁이 할애비에요.
3528	7	네. 말씀 많이 들었어요.
3529	7	아이고, 민혁이가 제 얘기를 하던가요?       집에선 통 얘기를 안 해서….
3530	7	네. 아무래도. 집안 얘기 하다보면,        할아버지 얘기가 제일 먼저 나오더라고요.
3531	7	그 어린 것이… 지 부모가 이혼하고나서       마음 붙일 곳도 없을텐데……. 학교에서는 잘 지내나요?
3532	2	 사실... 민혁이가 문제가 좀 있어요.
3533	5	 문제요? 무슨 문제가 있나요?
3534	2	민혁이가…. 왕따를 당하는 것 같아요.
3535	4	 아이고....
3536	4	아무래도 민혁이가, 어머니가 안 계시다보니까       옷차림도 그렇고. 평소 위생 상태도 그렇고. 좋지가 않아서.       아이들이 민혁이를 좀, 무시한다고 해야 하나…       그런게 보이더라고요.
3537	4	 죄송합니다. 제가 다 잘 챙겼어야 하는데….
3538	4	아니에요. 할아버님께서 계셔서, 그나마 민혁이가 나쁜 짓도 안하고       착실하게 학교 다니는 것 같아요. 다만, 아이들끼리는 옷차림 같은게       영향을 크게 주다보니까. 그래서 지금 문제가 좀 있는 것 같습니다.
3539	7	그럼, 제가 뭘 어떻게 해야 되겠습니까….        저는 옛날 사람이라, 요즘 아이들이 어떻게 노는지도 모르고.
3540	7	그냥, 민혁이한테 많이 물어보시면 좋을 것 같아요.       어떤 옷이 갖고 싶은지, 좋아하는 게 뭔지. 이런 거요.
3541	7	네. 그렇게 하겠습니다.
3542	1	그리고 하루에 한 번씩은 머리를 감겨주시고요.
3543	5	하루에 한 번이나요? 아 이틀에 한 번이면, 될텐데….
3544	6	요즘 애들은 다 하루에 한 번씩 머리를 감거든요.        다른 애들은 다 그렇게 하는데,        민혁이만 이틀에 한 번씩 씻어서, 애들이 싫어해요.
3545	7	예… 그럼 그렇게 해야죠. 제가 할 수 있는 건 다 하겠습니다.
3546	7	그리고, 저희 다음 달에 수학여행을 가거든요.       그 때 민혁이가 소외감 안 느끼도록, 많이 신경써 주세요.
3547	7	예. 선생님. 걱정해주셔서 감사합니다. 정말 감사합니다.
3548	4	아니에요. 이런 말씀 드리게 되어 제가 죄송하지요.
3549	4	선생님 탓이 아닌데, 뭐가 죄송합니까. 제가 죄송하지요.
3550	4	아니에요… 아무쪼록 민혁이 잘 부탁합니다.
3551	7	저도 잘 부탁드립니다.
3552	1	교수님, 저 다음주 엠티 말인데요. 교수님도 가시죠?
3553	5	엠티? 무슨 엠티?
3554	5	저희 신입생 엠티요. 다른 교수님들도 다 가신다는데.      교수님께서 빠지시면 안 되죠.
3555	5	다른 교수 누가 가는데?
3556	1	음, 이정석 교수님도 가시고, 김수한 교수님도 가신대요.
3557	5	그래? 아 그럼 가서 술이나 마셔야겠구만.
3558	4	네. 이번에 온 학생들이랑 얘기도 좀 해주세요.         다들 학교 오느라 힘들었을텐데.
3559	7	 그래….. 니가 처음 들어왔을 때도 기억난다.
3560	5	네? 그게 기억이 나세요?
3561	7	그래. 너 그 때…. 완전 취해가지고, 교수들 욕했잖아.
3562	6	아….
3563	7	기억 나냐?
3564	6	기억은 안 나는데.... 전해 들은 것만 기억나요.
3565	7	그래. 기억 못 하는 게 다행이다.            아 그거 기억 났으면, 너 대학원 못 왔지.
3566	6	아 교수님.  너무 힘드네요.
3567	7	올해는 그걸 뛰어넘는 애가 있을래나 모르겠네.
3568	6	있겠죠? 제발.... 교수님 거기서 제 얘기 하시면 안 돼요?!
3569	7	 절대 얘기 안 할게.
3570	7	할아버지. 저 결혼해요.
3571	5	응? 정말이냐?
3572	7	네. 정말이에요.
3573	7	 아이고. 우리 미연이가 결혼을 하는구나.          잘 했다, 잘 했어.
3574	7	네. 솔직히 더 늦게 하고 싶긴 한데, 부모님도 빨리 하길 원하시구       남자친구네 부모님도 그러셔서… 이렇게 됐어요.
3575	7	일찍 하는게 낫지.         아 그래야 할아버지도, 니 결혼식에 갈 거 아니냐.         더 늦으면 이 할애비는 기력이 없어서 못 가.
3576	7	 네.
3577	7	그래, 예비 사위는 언제쯤 인사 올거니?
3578	7	다음주에 상견례니까, 그 이후에 얼른 올게요.        남자친구가, 회사에서 일하고 있어서. 시간 내기가 좀 힘드네요.
3579	7	그래. 나는 천천히 봐도 돼. 결혼 준비 하느라 바쁠 거 아니냐.
3580	7	감사해요 할아버지.
3581	7	어쩐지 오늘따라 더 이쁘다 했더니, 아 이렇게 좋은 소식을 가져왔구나.
3582	7	헤…
3583	7	이것 하나만 약속해라.
3584	5	네?
3585	7	무조건 행복해야 한다?
3586	7	꼭 행복할게요.
3587	2	할아버지, 저 부탁이 하나 있어요….
3588	5	그게 뭐냐?
3589	2	저…. 혹시 할아버지. 돈 좀 빌려주실 수 있어요?
3590	5	돈? 돈을 왜?
3591	2	저… 한 2년 정도 유학을 다녀오려고 하는데,        그동안 모은 돈이 좀 모자라서요. 부모님께 말씀드리기는 죄송해서….
3592	7	얼마나 모자라는데? 할아버지도 돈이 많지는 않아.
3593	2	저 한 500 정도요.
3594	7	500? 그 정도는 빌려줄 수 있지. 아니다, 빌려주기는 무슨. 그냥 줄게.
3595	5	네? 그냥 주신다고요?
3596	7	그래. 아 이 할애비가, 그 정도 못 하겠니?       이렇게 이쁜 손녀가 공부를 한다는데.
3597	7	 할아버지....
3598	4	대신 꼭, 공부 열심히 해야 한다?
3599	7	저 공부 진짜 열심히 할게요.
3600	1	그래서, 교수까지 될거니?
3601	7	네. 일단은 미국에서 박사 따고, 한국 돌아와서 교수 자리 알아봐야죠.
3602	7	장하다. 나는 네가 자랑스러워.
3603	0	어우 진짜. 몰카 찍는 놈들은 다 거기를 묶어버려야 돼.
3604	0	그게 무슨 말이냐.
3605	0	할아버지. 이건 진짜 심각한 문제에요.        저도 맨날 지하철 탈 때마다, 누가 저 찍는지 괜히 움츠러들고,       공공화장실 가면 꼭 여기저기 둘러보게 돼요.        몰카 있는지 없는지 볼려고요. 진짜 불안해 죽겠어요.
3606	5	 그러냐…. 그게 그렇게 심각한 문제냐?
3607	0	네에. 이건 여성 인권에 대한 문제라고요.        여자들은 화장실도 마음대로 못 간다고요.        아니, 남자들은 대체 왜 그러는 걸까요?
3608	1	그러게 말이다. 다들 왜 그러는지 참. 
3609	3	할아버지…. 아빠는 안 그러겠죠?
3610	0	뭐어? 느이 아빠 말이냐?        아이고. 뭘 그런 걱정을 하니.
3611	0	아니 그렇잖아요. 저런거 찍는 아저씨들도 다 누군가의 아빠일텐데.       우리 아빠라고, 안 그렇다는 보장이 없잖아요.
3612	1	그, 그건 그렇지.
3613	3	가만.  설마…할아버지는 아니죠?
3614	0	뭐?
3615	6	아니 할아버지, 맨날 지하철 타시잖아요.       할아버지는 그런 거 안 하시죠?
3616	5	 흠..
3617	4	할아버지. 요즘도 담배 피세요?
3618	1	피지. 근데 요즘엔 가슴이 아파서, 하루에 하나씩만 펴.
3619	5	가슴이 아프세요?
3620	4	그래. 이제 나도 늙었나봐.
3621	4	아고….
3622	5	근데 그건 왜 묻니?
3623	1	아니, 요즘에는 전자담배라는 게 있거든요.
3624	5	전자담배?
3625	1	네. 진짜 담배처럼 불에 태우고, 연기 나고 그런 게 아니고,       수증기만 나오는 건데요. 그래서 몸에도 덜 나쁘고,       냄새도 안 나고 그렇대요.
3626	5	그런게 있어?
3627	1	네. 할아버지 단 거 좋아하시면 망고맛도 있고,        아쿠아맛도 있고. 여러 맛이 다 있대요.
3628	5	아 그거 좋아 보이는구나. 폐에도 더 좋겠지?
3629	7	그럼요. 담배 연기가 몸에 진짜 안 좋잖아요.
3630	1	그러니까 말이다. 그럼 그건, 어디서, 살 수 있니?
3631	7	제가 다음에 하나 사드릴게요.
3632	7	아이고. 정말 착하구나.
3633	1	안녕하세요 작가님.        김선우 기자라고 합니다.
3634	7	아유, 반갑습니다.
3635	7	작가님 팬인데, 만나뵙게 돼서 정말 영광이에요.
3636	5	저같은 걸 뭐하러 좋아하시는지… 그래도 감사합니다.
3637	7	작가님 글 정말 좋아요.
3638	7	 감사합니다.
3639	1	제가 정말 기자 준비하면서 힘들 때, 작가님 글 보면서       늘 위로 받았었거든요. 어떻게 보면, 저한테는 작가님이       스승님 같은 분이세요. 작가님께선 절 모르셨겠지만       저는 늘 작가님께 가르침을 받았거든요.
3640	7	고맙습니다. 그런 말을 들을 때마다,        글을 쓸 이유가 생기는 것 같아요.
3641	7	정말. 꼭 오래오래 글을 써주세요.        저같은 독자들을 위해서요.
3642	1	글을 열심히 쓰겠습니다.
3643	7	 감사합니다.         서론이 길었네요.        그럼 이제 본격적으로 인터뷰 시작해볼까요?
3644	7	좋지요.
3645	7	작가님 이번 신간에 대해서 간략히 소개 좀 부탁드려도 될까요?
3646	6	이번 작품은, 모든 것을 잃고, 단 하나의 목표만을 위해        달려가는 남자의 이야기를 담았습니다.
3647	7	와, 벌써부터 기대가 되는데요.         혹시, 작품의 소재는 어디서 얻으셨나요?
3648	4	음… 3년 전 아내가 떠나고 나서,        그 때의 상실감을 생각하면서 글을 쓰게 됐습니다.
3649	4	 아….
3650	4	병을 오래 앓았기 때문에, 준비는 돼 있다고 생각했는데도       평생을 함께 해온 동반자를 잃는다는게 정말 힘들더군요.
3651	4	네… 정말 상상만 해도 온 세상에 혼자 있는 것 같은 기분이 드네요.       직접 겪으신 작가님께선 더 힘드셨겠어요.
3652	4	힘들었다기보다는 막막했죠.        망망대해에, 혼자 떠 있는, 조각배 같은 기분이었어요.
3653	7	역시, 표현 하나 하나가 문학적이네요.
3654	7	 아이고, 부끄럽네요.
3655	7	작가님과 대화하고 있는게 저는 정말 꿈만 같아요.        요즘엔 그런 걸 ‘성덕’이라고 한다네요?
3656	6	성덕? 그게 뭐에요?
3657	7	성공한 덕후요. 
3658	7	기자 양반이 제 덕후였어요?
3659	7	그럼요. 제 인생의 스승님이셨다니까요?
3660	7	하하.
3661	7	아버님, 아침은 드셨어요?
3662	4	아니. 안 먹었어.
3663	5	어머, 왜 안 드셨어요? 제가 저번에 멸치볶음도 해놨는데.
3664	5	멸치볶음? 그게 어딨어?
3665	6	냉장고에 뒀는데. 아버님, 병원에서 아침 잘 챙겨드시라고 했잖아요.           꼭 이렇게 말을 안 들으셔.
3666	6	아, 입맛이 없는데 어떻게 먹나.
3667	6	입맛이 없으세요? 그럼, 아버님 좋아하시는 회무침 할까요?
3668	5	회무침? 회가 없는데. 어떻게?
3669	7	제가 다 사왔죠. 아버님 요즘 입맛 없다고 하셔서.
3670	7	 고맙다. 너밖에 없구나.
3671	7	재혁씨가 요즘 바빠서, 자주 못 들러서 죄송하대요.        저라도 열심히 들릴게요 아버님.        적적하진 않으시죠?
3672	7	뭐, 티비도 보고, 라디오도 듣고 하니까. 괜찮아.
3673	7	아니면, 노인정에라도 좀 가보셔요. 거기 할머니 할아버지들이랑        같이 화투도 치시고, 티비도 보시고 하면 좋을텐데.
3674	7	거기는 늙은이들 뿐이라, 싫어. 젊은 사람들이 좋아.
3675	6	아유 그래도 이렇게 혼자 계시는 것보단 낫잖아요.
3676	4	아니야. 혼자가 편해.
3677	2	아저씨, 한 번만 봐주세요. 제발요.
3678	6	안 돼요. 지금 딱 정각인데, 아 지금 들어가면 어차피 늦어.
3679	2	그래도… 거기서 봐줄 수도 있잖아요. 저 이번에 이 시험 못 보면         면접도 못 본단 말이에요. 아저씨가 제 인생 책임질거에요?
3680	0	아니. 원칙이 그렇다니까? 지금은 못 보내줘요.          다른 학생들한테도 방해가 돼.
3681	6	 아….
3682	0	아니 근데, 그렇게 중요한 시험인데, 왜 이렇게 늦게 왔어요?
3683	0	 아침에 늦어서 택시를 탔는데, 택시 아저씨가         경로를 잘못 설정한거에요… 그래서 한참 돌아서 왔더니…..          저 진짜 이 시험 안 보면 안 돼요.
3684	4	아 저런…. 택시를 잘못 탔구만.
3685	2	아저씨…. 제발. 아저씨 자녀분들 생각해서 저 좀 봐주시면 안돼요?
3686	5	우리 아들딸들?
3687	4	네… 그 분들도 취업 준비 엄청 하셨을 거 아니에요.        저를 딸이라고 생각해보세요 제발.
