,multimodal_emotion,text_script
60146,4,태국이 좋다더라고. 티비에도 많이 나오고.
66503,4,네. 발인까지 보고 왔어요.
60142,4,그것도 먹었는데. 내 취향은 영 아니더라고.
58708,4,"저도요. 엄마가 지난 주에 전화와서, 저랑 같이 여행 가고 싶다고 했는데.         저는 그냥 일 한다고 바빠서. 다음에 가자고 했거든요. 그 때 그냥 여행 가자고 말이라도 했으면 이렇게 후회 안 됐을텐데…."
15828,4,지현이 걔 일 그만 둔다고 하더라구. 이번 주 부터 안 나오고 있잖아.
58709,4,그렇게 치면 나도 후회 되는 거 엄청 많다?         내가 너네 엄마한테 맨날 장난치고 그랬는데.
60136,4,응. 근데 그래도 추억여행 삼아. 가볼까 했지.
66500,4,그럼 나는 힘들겠다.
45917,4,그래. 들어가봐.
4375,4,책상.. 위요? 아까 치워도 된다고 하셔서 다 치웠는데..
45916,4,그래. 형을 좀 보고 배워.
60114,4,그러니까요.
44127,4,치. 미워.
70331,4,그 형제에게는 나이가 들어 귀가 먹은 어머니가 계셨어.        근데 어느날 그 어머니에게 병이 생긴거야.
45915,4,네. 다음부터 안 그럴게요.
44095,4,아쉽다….
4364,4,아.. 아직 안 갔다 왔습니다 좀 더 사회 경험을 쌓고 다녀오려구요
40012,4,그간… 월세 한번 안 밀리고 꼬박 꼬박 넣어드렸는데… 어떻게 이러실 수가 있어요?
66528,4,"아니야, 젊은 사람들이 바쁘지. 괜찮어.        근데 일이 많이 바쁜가보네. 살이 왜 이렇게 빠졌어."
60153,4,모아둔 거 좀 있긴 한데. 내년에 막내 대학 가니까 열심히 벌어야 하거든.
66527,4,"아, 그러게요. 제가 일이 바빠서, 자주 못 찾아 봬서 죄송해요."
18783,4,그러게.. 좋아하는데 왜 괴롭혔을까…
70309,4,네….
58705,4,그럼…. 할머니 돌아가셨을 때 나도 그랬어.
63762,4,오백 원만 깎아주세요. 저 돈 없어요…
63763,4,안 돼요. 그건 누나가 마음대로 결정할 수가 없어요.
40003,4, 죄송해요. 단골 손님 많으니시니까 어디에 가게 여시든 잘 될 거예요.
60152,4,어쩌냐. 생활비는 좀 있고?
44093,4,맞아.. 안 되겠지. 강아지는 진짜.
60151,4,응…. 왜 자꾸 떨어지는지 참. 당장 이거 사고 난 거 때문에 취업도 안 되고.
18781,4,그 사람은.. 좋아한다면서 이모한테 왜 그랬지?
45924,4,그 아들이 다음 달에 결혼을 한다네?
66518,4,아무튼 너 살 좀 찌워야겠다. 오늘 저녁은 백숙을 해야겠어.
63765,4,"누나는 사장이 아니고, 알바생이라서 그럴 수가 없어요."
60150,4,또? 이번에 다섯 번째 아니야?
66516,4,니가 살이 어디가 쪘니. 손목은 이렇게 뼈밖에 없는데.
63767,4,"누나가 여기 주인이 아니고, 돈을 받고 일하는 거예요."
60149,4,나 이번에 또 시험 떨어졌잖어.
44091,4,나도 키우고 싶다..
44092,4,안 돼.. 가족이 많아야 돼.
63768,4,그렇구나… 그럼 누나가 오백 원을 빌려주시면 안 돼요?        집까지 갔다 오려면 이십 분이나 걸어야 한단 말이에요…
18126,4,아니.
58759,4,"내가 지금 좀 그래. 진짜 좋은 사람이고. 생활하는 패턴도 잘 맞는데,        뭐랄까. 생활이 너무 노부부같아. 그냥 저냥 평범하게 잘 살 수 있을 것 같아서       결혼 생각하면 좋을 것 같긴 한데. 가정적일 것 같고."
36639,4,할머니가 힘들었겠다.
60113,4,세상에 정의가 없어 정의가.
64879,4,가서 잘 보내주면 되지. 내 양복이 어디 있었더라. 기억나니?
6531,4,유치원에서 어버이날 선물로 편지 쓴 적 있는데. 그때 엄마 100살에 궁전 지어 줄 거니까 오래 살라고 했던 게 기억 났어.
66478,4,"아이, 비결 있잖아요. 혼자만 아시지 말고. 저도 알려주세요.        저도 30대 들어서고 부터는, 피부가 예전 같지가 않아서."
12751,4,근데 전에 상담칼럼 보니까 나랑 똑같이 고민하는 부모가 직접 게임을 하면서 아이와 대화시간을 늘려가다보니까 게임중독이 고쳐졌다는거야.
12749,4,"아.. 우리 아들이 이제 중학생인데, 그 게임에 완전 미쳐서는 다른 건 하나도 신경을 안써."
39950,4,미안… 사수라 뭐 어쩔수가 없어.
39946,4,전에 말했잖아. 사사건건 시비거는 선배 있다고.
64886,4,진수? 진수한테 여자친구가 있어?        아니 근데 왜 나한테는 소개를 안 시켜줬냐.
15802,4,저도요. 너무 말도 안되는 거 같은데요…
64878,4,인상도 엄청 좋으셨잖아요. 그런 분이 이렇게 가시다니. 기분이 이상해요.
6532,4,야 지금 잘 해야돼.
6530,4,그러니까.
6533,4,그래야지. 그래야지.
66464,4,아… 20프로가 더 올랐네요.
63822,4,그래… 알았어요. 어머니한테 죄송하다고 말씀드려 주세요.
5281,4,"남들 병 고쳐주시다가, 오히려 선생님이 병 얻으시게 생겼다니까요."
6534,4,그래도 큰 일은 아니니까. 너무 상심하지 말고. 우리끼리 서로 챙기자.
6535,4,그래. 주중에도 자주 만나서 식사하고.
58724,4,저 알바하느라 바빠서요.
4399,4,뭘 어떡해요 좋아하는거 아니라니까요
72070,4,"네.. 어차피 이제까지 한번도 한 적 없어요.	 친한 애들이 없어서.	 올해는 좀 친해졌다고 생각했는데, 제 착각인가봐요."
64877,4,그 양반 성품이 아주 모난 데 없이 둥글고 착했지.
15796,4,네? 훈이가요? 걔 절대 그런애로는 안 보였는데… 어떻게 그런 일이…
5280,4,"아휴, 그걸 다 알면서도 병원 돌아가는 사정기..  어쩔 수가 없네요."
72072,4,선생님. 저도 알 거 알아요.  애들이 저 별로 안 좋아하잖아요.
18159,4,나 어제 한 잠도 못 잤어.
6529,4,엄마 우리만 보고 사셨지.
4387,4,정말 죄송합니다…
58710,4,그건 다 좋아서 그런거잖아요.
18161,4,"아빠가 자꾸 나 더운데, 에어컨 껐어."
60111,4,그런 놈들이 어떻게 교장이 되는지 모르겠어. 눈치도 없어가지고.
58711,4,"그건 그렇지. 근데, 누가 이렇게 가고 나면, 후회밖에 안 남는 것 같애.         그건 그 누구의 잘못도 아니야. 그러니까, 너무 자책하지마."
63799,4,불쌍하다. 우리 엄마는 돈 엄청 많은데.
18163,4,전기세 아깝대.
70354,4, 나 진짜 너무 놀랐단 말이야.
4377,4,팀장님이 아까.. 회의 가시기 전에..
36644,4,너무 힘들었겠지?
4379,4,그.. 파쇄.. 제가 깨끗하게 치운다는게.. 파쇄기에..
39958,4,미안해 정말…
6528,4,자주 연락 드리고 찾아 뵙고 그러자. 엄마는 진짜 우리 뿐이다.
58713,4,지금 사람 없을 때 좀 자야겠다. 그치?
4383,4,그 것도 치워야 되는 줄 알고..
58715,4,"나야 뭐. 하는 일도 없는데. 너야말로 며칠 있다가, 출근해야 할 거 아니야?"
58716,4,네…. 뭐 회사야 그냥 가면 되죠.
58717,4,그래. 엄마 좋은 데 갔을거야. 너네 엄마가 또 얼마나 착했니?         천국 가고도 남을거야.
44157,4,죄송합니다.
15810,4,"아 그래, 그런가봐. 요새 스트레스를 많이 받아서 그런가... 미주야, 너 그 얘기 들었지? 훈이 내가 짤랐다."
4385,4,그렇게 해야 다 치우는건줄 알고.. 정말 죄송합니다..
58720,4,그러게요. 평소에 더 많이 말할걸.
5284,4,"네, 아까전에 부장선생님이 보여주셔서 봤지요."
6527,4,난 엄마랑 전화 해본지가 언젠지…
44160,4,그게 예전에 딴 거라서…
4381,4,네 아까 다 보신거라고 복사 된거라서 치워도 된다고 하셔서..
2481,4,"다른 부분은 모두 정상이에요. 안압도 좋고, 근시 원시도 없고요."
18775,4,왜~ 사람이 사람 좋아한다는데~
58761,4,근데 결혼 얘기 꺼내니까 덜컥 너무 무서워져서. 나 아직 나이도 어린데.        그렇다고 이만큼 만났는데 헤어지기도 무섭고.
44412,4,문제는 내 또래 대졸자들이 취업을 하게 되면서   내가 계속 밀리는 거지. 또래 중에 많이 받는 편일 수도 있지만   십년 후에는 대학 졸업한 사람들이 훨씬 많이 벌거야.
18274,4,어… 제가 안했는데.
44413,4,또 그런 문제가 있구만. 그래서 어떻게 하려고?
11950,4,세상이 너무 빨리 변하는거 같아.
63991,4,이모 투자 걱정해주는거야?
36967,4,너무 힘들지 않아? 엄마한테 말해서 좀 줄여 달라고 해야 하는 거 아니야?
71962,4,잘 지내.
18278,4,내가 안했는데…
36969,4,하은아. 언니가 엄마랑 얘기했어.
63994,4,아니야. 엄마도 이모 엄청 걱정해. 	나중에 이모 어떻게 먹고 사냐고.
36971,4,하은이 니가 힘들어할 수도 있다고. 학원 너무 많이 다녀서.
44414,4,대학에 가야하나 싶고. 유학을 가야하나 싶고 그러네.
44415,4,지금은 어떤 쪽으로 마음이 기우는데?
59939,4,이번달 말에.
6604,4,동물원에 가면 사자들은 창살에 갇혀 있잖아.
44418,4,왜?
71961,4, ….그럼 나 갈게. 잘 지내.
71960,4,미안해. 고마워.
59937,4,"아, 이제 뭐 해먹고 살아야 되나."
36973,4,근데 너 학원가기 싫고 놀고 싶을 때도 있잖아. 그리고 너 학원 숙제 하다가 우는 거 내가 다 봤어.
31508,4,알았어…
31506,4,미안… 이제 안 버릴게!
18287,4,어떡해…
44410,4,또래치고는 많이 받지. 다들 대학갈 때 나는 일 시작했으니까.   대졸자가 졸업하고 받는 초봉보다는 많이 받아.
36963,4,그래.. 그냥 언니한테 좀 말해주면 안 돼?
38515,4,"악담이 아니라, 보통 이런 정도까지 왔으면 앞으로 나빠질 일만 남았지, 좋아질 일은 별로 없어요."
18272,4,아니요.
59949,4,"노후야 뭐, 모아놓은 돈으로 손만 안 벌리고 살면 되지.	 난 별 욕심 없다."
18258,4,모르겠어요.
2466,4,제가 어제 집에서 마카롱을 좀 했는데요.
59947,4,그래도. 맘이 편치 않다.
31549,4,정말? 아… 어떻게 된거지…
31547,4,윤성이 고릴라 형한테 끌려 갔어.
36957,4,언니는 그냥.. 그거 학원 다니느라 하은이 넘 피곤할까봐 그런거지.
58775,4,나는 가정을 꾸리고 싶기는 하단 말이야. 애도 갖고 싶고.        안정적으로 살고 싶어.
18260,4,네. 근데 또 없어 졌어요.
31542,4,아… 그렇구나.
44400,4,나는 일 그만두고 지금 재취업 알아보고 있어.
31504,4,왜 이렇게 화를 내?
31537,4,음…
31536,4,"어!? 그럼 제형이 누나한테 말해서, 윤성이 고릴라 형한테 찍힌거 풀어주면 안되냐고 물어보면 안돼?"
18264,4,네.
2468,4, 세번 트라이 했는데. 다 이렇게 제각각 망한 거 같아요.
63988,4,아…집 못 사?
4505,4,아니에요 제가 잘못했어요 
18268,4,네.
31530,4,근데 우리가 이렇게 계속 같이 다닐 수 없으니까…
6602,4,나는 사자. 사자가 제일 좋아. 그런데 동물원에 가보면 조금 불쌍해.
44407,4,하아..이런 얘기 들을 때마다 취업 어떻게 하나 싶다.
59941,4,쉴 수가 있어야지.
11949,4,누나가… 너무 진지해 보여서 말을 못했는데… 진짜 맛 없었어. 나 그날 체했어.
29840,4,셋. 군대를 만기 전역했는가? 만기 전역 안 한 놈은 사람이 아니야.
18288,4,괜찮아. 고모부가 있으니까.
36976,4,언니가 어떻게 알아. 나도 공부 잘하게 되어서 좋은 대학 가야 한단 말이야.
36978,4,소용 있지.. 엄마가 그랬단 말이야.
38526,4,그러게 말이에요. 아휴...
18307,4,"예를 들어서, 민수가 준 돈으로 다른 사람들한테 돈을 빌려 주면서, 이자를 받는 거야. 그 받은 이자의 일부를 민수에게 주는 거지."
11960,4,"시대가 아무리 변해도, 변하지 않는 것들이 있잖아."
18308,4,음. 어려워서 모르겠어.
18309,4,민수가 은행에 돈을 맡겨줘서 은행은 고마운 거야. 그래서 주는 돈이 이 돈이야.
38527,4, 여지껏.. 일벌레처럼 일만하다 갔네….
37016,4,응.. 아 진짜 미안해.. 하은아.. 아 나 진짜 바본가? 어떻게 지갑을 안 가지고 오지?
39629,4, 윤성이… 세상을 진짜 모르는구나?
37020,4,아.. 그러니까.. 내가 미안하다고 하잖아.
37022,4,미안해. 나도 진짜 이럴 줄은 몰랐어..
37024,4,내가 어떻게 책임을 져.. 미안해 진짜. 다음에 언니가 데려와줄게.
38525,4, 아이고.. 우리 아저씨.. 불쌍해서 어떡해...
2479,4,네. 또렷이 안 보이 신지 좀 되셨을 것 같은데.
12609,4,그러니까요.
12608,4,매일 쓰지 말아야 하는데. 편한건 사실이니까.
38528,4,그래도 계속 자리에 누워 고생하시는 것보다 일찍 가신 게 다행이에요.
18318,4,그럼 내가 고모 주물러 줄게.
18319,4,경수가 해 줄거야?
38529,4, 아이고... 불쌍한 우리 아저씨…
58779,4,맞아. 그 쪽으로 마음 기울었어.
38530,4,좋은 곳 가셨을 거에요.
5254,4,"죄송해요, 제가 이 프로젝트 워낙 욕심내고 있던거여가지고, 마음이 급하네요."
38531,4,거기서는 진짜.. 편하게 지내시면 좋겠네...
58780,4,잘 생각해봐. 너무 섣부르게 판단하지 말고.
37026,4,다음에 꼭 진짜 다시 데려올게.
38510,4,저도 어쩔 수 없어요. 그러니까 내일까지 꼭 입금하세요.
18305,4,"은행에서는 민수가 준 돈으로, 또 돈을 버는 거야."
38524,4,"저도 경험이 있으니까.. 대충 짐작은 했는데, 이렇게 빨리 사단이 날 줄은 몰랐네요.."
71958,4,응. 그럴 것 같아.
71956,4,미안해.
36980,4,좋은 대학 못가면 우리나라에서는 사람 취급도 못 받는다고 했어.
2470,4,망한게 중요하죠.
36982,4,엄마 말이 틀렸어? 그건 아니잖아!
6605,4,그러네. 불쌍하네.
44427,4,그건 잘 모르겠지만..그러기를 바라고 있습니다.
59934,4,"모르겠다. 원체 시골분이셔서, 도시 분들하고 얘기나 통하실런지. 맘 같아선 집으로 모시고 싶었는데."
58778,4,"그냥 이 사람 정도면 괜찮다~ 하는 사람이랑 결혼하는 게 아니라        이 사람 아니면 죽겠다~ 싶은 사람이랑 결혼해.        지금 그 사람은 그냥 괜찮은 정도면 끝나는 게 맞아.        그리고 니 마음도, 지금 헤어지는 쪽으로, 마음 기운 것 같은데?        아니야?"
3096,4,어머…죄송해요.
59933,4,"우리 어머니도 처음엔 울상이시다가, 차츰 적응하시더라.	 친구 사귀시고 하면, 또 잘 지내실 거야."
18303,4,"그건 말이지. 은행에서 민수 돈을 가지고, 여러가지 다른 돈 벌이를 하는거야. 그래서 얻는 수익금으로 은행을 운영하는 거고. 돈을 빌려줘서 감사하단 뜻으로 은행에서 민수한테 주는 거야."
18770,4,정말…? 그 정도야…? 어… 이모 미안해.. 괜히 말 했나봐…
36988,4,나.. 근데 학원 가야 하긴 하는데.. 근데 무슨 랩..?
29856,4,뭐… 낚시 하면 좋지.
71950,4,그렇긴 했는데…. 나도 진짜 너무 힘들어.      근데. 내가 진짜 너무너무 아끼고 사랑하는 친구가 있었거든.      그 친구도 나를 그렇게 생각한대.
66166,4,재미있는 영화는 아니지. 	가슴이 먹먹해지는 영화지.
2472,4, 이렇게 꼬끄 위에가 찢어 진 거는 왜그런 걸까요?
2474,4, 건조랑 온도요.  아! 너무 감사해요. 다시 도전! 해보겠습니다.
11958,4,맞아. 기술의 발전이 과연 좋은건지 모르겠어.
3095,4,그러게요. 집사람이 갑자기 또 안 좋아져서.
11959,4,그래. 사람을 중심으로 돌아 가야 하는 데.
5256,4,그래요? 그렇다면 너무 다행이네요. 저 정말 걱정 많이 하고 있거든요.
38523,4, 허!
71952,4,…응.
31554,4,헐… 따라가봐야 하는 거 아니야?
18256,4,잃어버렸어요.
15740,4,쥐꼬리만큼 올려주셨잖아요.
58769,4,"헤어지는 게 너무 무서운데, 헤어지는 게 맞는 것 같다는 생각이 좀 들어."
38500,4,이렇게 월급을 자꾸 밀리시면… 저도 곤란해요.
38501,4,미안해요. 내가 사정이 좀 어려워서... 어쩔 수가 없어요.
64926,4,어제 꿈에 느이 엄마가 나왔어.
39752,4,"똥차라니… 아무리 그래도, 사람한테 똥차는… 너무 심한 거 아니야!?"
3140,4,아 네. 정말 죄송합니다.
12671,4,"지금 자기가 유용할 돈이 없는데, 뭐 사고 싶은게 있나봐."
58770,4,그럼 헤어져야지.
2447,4,네. 그런 것 같아요.
3138,4, 죄송합니다. 다신 이런 일 없도록 하겠습니다.
29816,4,정 그렇게 이쁘면 친구네 집 가서 아기 구경하고 오면 좋잖아. 혼자 외로워하지 말고.
38499,4,그래요… 저희 아저씨 잘 챙겨주시기만 한다면야.
18231,4,"[누몬]이 얼마나 어렵고, 양도 많은지 알아?"
38502,4,저도 사정은 어렵거든요.
66262,4, 네에...
4473,4,그치 뭐 다 그 단 맛에 먹는 거 아냐?
39743,4,네? 뭐라구요? 됐어요.. 별꼴이야 진짜…
66254,4,"네, 그러니까 할아버지, 너무 속상해 하지마세요."
66253,4,"아이고, 잘됐네. 짠한 것들. "
39741,4,"어머, 됐어요."
66248,4,"맞아요. 	 그래도 할아버지,  엄마, 지금이라도 학교 가고 싶다고, 요즘 공부하고 계세요."
66246,4,"네, 들었어요."
64928,4,"그런가봐. 생시에 좋아했던 원피스를 입고, 곱게 화장을 하고 있더라고."
66235,4,네에. 배는 안 고프세요?	 아침 일찍 드셨잖아요.
39748,4,알았어… 미안.
36888,4,그런가요..? 사실 엄마아빠가 밤에 늦게 잔다고 하면 혼내요.
44315,4,네 의경 써 봐야죠.
3142,4,네. 주의하겠습니다.
29802,4,졸업한 백수면 안팔려.
58762,4,"그럼 난, 아직 아니라고 본다."
38495,4,네. 상태가 조금 안 좋아서... 둘 다 하고 있어요.
2431,4,아… 혹시 재입고 일자 알 수 있을까요?
66315,4,"곧 만날텐데, 뭘 보고싶어."
4998,4,"어머, 그러셨어요? 내 정신 좀 봐. 제가 셔츠를 한 번 애벌빨래를 한다는 걸 깜빡 잊었나봐요."
2433,4,그럼 예약? 같은 게 될까요?
60019,4, 형들이랑 나는 다르지...  나는 경력도 없고...
66311,4,"그럼. 돈 많이 준다는데 뭘 못해.  그래도, 그 돈으로 니네 아버지 다 먹이고 입히고 한 거지."
36843,4,네.. 제가 원래는.. 평소에 잘 외우거든요? 근데 오늘은 이상하게 잘 안 외워져요..
58763,4,근데 부모님이 엄청 좋아해. 착하고 성실하다고.
60003,4,형. 딱 한번만 더 도와주라.
29808,4,여자는… 딱 시기가 정해져 있어.
44295,4,야 우리 어떡하냐. 증권사 다니는 친구가 이거 진짜 백퍼 오른다고 했는데.   오늘 꼭 사라고 했어.
31644,4,너무 배고프니까… 화가 나는 거 같아.
18220,4,"근데 난 공부 못 한단 말이야,."
58767,4,근데 이렇게 내 마음이 갈팡 질팡한데 그 쪽 부모님 만나는 게 맞는 일일까?
39764,4,뭐가?
44299,4,아 미안해…
60013,4,"내가 할 수 있는 게, 뭐가 있는데."
64917,4,"그래. 아이고, 그 때까지 내가 살아있어야 하는데."
39762,4,잘 안됐다며?
58768,4,"그래서 너는, 어떻게 하고 싶은데? 지금 얘기하는 걸로는         마음이 좀, 한 쪽으로 치우친 것 같은데?"
2438,4,네.
44294,4,못 빌렸어.
64909,4,에이 됐다. 그냥 식장에서 한 번 먹어보고 싶었다는 말이야.
4481,4,저는 다 좋습니다! 다른 분들 드시고 싶은 것으로 먹어요..!
66226,4,한 스무갠가?
38505,4,제가 내일까지 꼭 부쳐 드릴게요.
4495,4,아니에요 안 울었어요 무슨 직장에서 눈물을 흘리겠어요
64935,4,예. 그래야 할텐데요..
38506,4,"정말... 저도 이렇게까지 하고 싶지는 않은데요, 내일까지 안 부쳐주시면 저도 나가서 다른 일 구해야해요."
36932,4, 내 표정이 왜.. 뭐가 어때서.
4497,4,아니요 그냥..  사실은 제가 일을 좀 잘 못 했나봐요
45850,4,아빠 오늘 좀 늦으신다는 것 같은데..
18248,4,"고모가 해준다는 말이 아니라, 재범이가 모르는 부분은 고모가 알려주겠다는 거야."
31570,4,어. 원신이는 며칠전 전학와서 잘 몰라.
14592,4,나 돈 없는데.
5274,4,저는 그냥 늘 먹던 아메리카노 마실게요.
18245,4,안돼. 무리야.
36940,4,안 돼.. 그네 부수면 안 되잖아.
59953,4,"너야, 이제 한 시름 놨으니까 쉽게 말할 수 있는 거지.	 나도 동철이 자식, 취직해서 지 밥벌이만 하면, 바로 손 놓을 거다."
36947,4,야. 니 나이가 몇살인데 벌써 이런 걸 감수를 해.
4499,4,이대리님이 시키신 일이 있어서 그거부터 하려고 했는데 김대리님이 오셔서 자기꺼부터 해달라고 하시는거에요. 엄청 엄청 급하다고 그래서.. 그래서 김대리님 일부터 먼저 했는데 이대리님이 오셔서 어떻게 된거냐고..
4501,4,네.. 근데 김대리님이 또 이대리님이 먼저 시켰으면 이대리님꺼부터 해야지 왜 그랬냐고 하셔서..
36951,4,그게.. 되는거야..? 그건 좀 원래 타고나는거야..
38508,4,"저도 마냥 봐드릴 수가 없는 사정이라니까요. 아니 막말로, 제가 지금 드러눕게 생겼어요."
4503,4,네.. 그래서 김대리님이랑 이대리님이랑 담배 피우러나가시고.. 혼자 정리해보는 중이었어요
36955,4,"아니야, 언니가 왜 하은이보고 멍청하다고 하겠어."
31557,4,어떻게 된거지 진짜… 아 하필 내가 한눈 판 사이에…
38509,4,돈 나올 구멍이 없는데 자꾸 이러시면 어쩌라고요...
31556,4,진짜 큰일이네… 내가 제형이한테 말했더니 자기 오빠한테 말해주겠다고 걱정하지 말라고 했는데…
36946,4,힘들지. 근데 어쩔 수 없어.. 이런 거 하려면 좀 힘든 건 감수해야 돼.
4483,4,아 그런가요..? 저는 연장자가 먹고 싶은 것 먹는 건 줄 알았어요
29829,4,"나 이거 진짜야. 너 올해 안에 결혼 대책 안 세우면, 너, 호적에서 팔거야."
29828,4,무슨… 숙제인 것 처럼 말하네.
39723,4,왜?
4491,4,죄송합니다.. 제가 잘 몰라서…
58771,4,"내가 다른 사람을 만나서 또 이렇게 연애하고 사랑하고, 할 수 있을까?"
18238,4,엄마한테 좀 줄여 달라고 해.
38503,4,조금만 봐줘요. 일 주일 늦는 거면 그렇게 늦은 것도 아니잖아요.
18771,4,어? 이게 누구야? 이팀장이 좋아하는 우리 이모 아니야?
63961,4,목줄은 빨간색이에요.
18239,4,엄마는 내 말 절대 안들어.
45852,4,아빠가 요즘 담임 하고 계시잖아. 할 일이 많으시대. 우리끼리 밥 먹어야겠다.
64929,4,어디 좋은데 가시는 중이었나.
15753,4,2천원 올려주시는 거면… 파격인상이긴 한데…
59957,4,"그러게. 내가 못 배운 한이 있어서, 자식들은 하고 싶은 데까지 밀어줬더니,	 이건 뭐 끝이 안 보인다."
18241,4,응.
4493,4, 아 아니에요 아무것도..
18242,4,그럼 어떡해... 비싸 돈 주고 엄마가 시켜주는 건데.
29825,4,내가 뭘 그렇게 잘못했냐? 어? 말해봐. 왜 그렇게 내 말을 개똥으로 알아 듣냐고!
36922,4,왜 그래요 감독님 어른인데.. 이런 걸로 실망하면 어떡해요?
31582,4,우리 아니면 누가 놀아 주겠어?
59958,4,기술이나 배우라고 하지 그랬냐.	 그래도 먹고는 살텐데.
31580,4,맨날 하지 우린! 근데 우리한테도 욕 엄청 해.
39707,4,아 진짜 누나 너무 미안해. 나 걔 그런 앤 줄 몰랐어.
18244,4,차근차근 하다 보면 다 할 수 있을 텐데.
63964,4,"그렇구나. 누나가 못 보긴 했는데, 나중에 보면 꼭 말해줄게요."
63965,4,"네… 근데 뚱이, 빨리 찾아야 하는데. 겁이 많아서, 어디로 숨어버릴거 같아요."
38504,4,저도 이 월급으로 생활하는 사람이에요. 근데 이렇게 늦으시면 저는 어떡하라고요.
4686,4, 아 그러시구나 그럼 어떡하죠..
30311,4,"응. 봄에 소풍 갔다왔을 때도, 버스에서 걔랑 같이 앉으려는 애가 없어서 걔는 선생님 옆에 탔어."
70747,4,또 차였다면서.
4820,4,내 또래가 없잖아요 사촌 동생들은 너무 어리고 삼촌들은 다 나이가 많고.. 대화할 사람이 없어요
59227,4,그러면 다행이고요.
59225,4,아유. 나는 언제 그런 거 가보나. 우리 딸내미는 지금 취업 못 해서 난리에요.
45288,4,다시 한 번 정말 죄송합니다. 저희가 반품 건은 확실히 다 처리해드리고         차후에는 이런 일이 없도록 관리에 만전을 기하겠습니다.
30235,4,엄마가 쓰던 거 물려받았어요... 완전 오래된 거예요.
39022,4,그래두요.
30560,4,아니야. 나 늦을까봐.. 대여점까지 뛰어 갔는데... 문이 닫혀있었어.
15440,4,"비밀로 하려고 그런 게 아니라…! 좀… 나도 정리가 되고, 마음의 준비도 하고 그런 다음에 이야기를 하려고 했던 거지."
6914,4,오늘은 엄마가 데리러 오기로 했어요. 근데 오늘 엄마 일이 또 늦게 끝났나봐요.
59003,4,"어. 1년 계약이긴 한데, 집주인 땜에 진짜 미치겠어."
30241,4,그게 더 좋은 거 아니에요? 저는 갤녹스 쓸 줄 몰라요...
30558,4,대여점이 문을 닫아서... 책을 못 빌려왔어.
45290,4,확실히 처리하겠습니다. 정말 죄송합니다.
59223,4,맛있겠다. 나도 먹어보고 싶다.
39020,4,저런... 속상하시겠네요.
30554,4,알았어... 나 갔다올게.
64501,4,"그 때는 우리집이 너무 못 살아서, 고기 먹는 게 진짜 힘들었거든.         근데 너가 하도 좋아하니까……거기 가서 2인분만 시키고 셋이 먹은거야.       그래서 엄마가 배 채울라고 미역국에 밥을 말아 먹은거지."
4826,4,네.. 그래도 저도 음식 만드는 거 도왔어요
59199,4,그래도 제가 몇 번 밥도 챙겨주고. 불쌍한 것이 자꾸 눈에 밟혀서요.         요즘 통 안 보여서 마음이 영 안 좋네요.
65394,4,네… 백 원이 모자라서.
30546,4,"형, 나 데스킨라빈스 아이스크림 먹고 싶은데..."
30542,4,"제발, 형..."
4835,4,내용도 좋던데? 단점을 말하는 듯하면서 장점처럼 쓰는 스킬이 아주 뛰어났어~
15441,4,그래도 나한텐 당연히 얘기를 했어야 하는 거 아니야? 이런 중요한 얘기를 다른 사람한테 듣게 하고… 너무해.
4939,4,"어머, 커피 좋아하시더니. 어쩐 일로요?"
15442,4,미안해.
15446,4,"사생활이고 뭐고… 그냥. 하.. 뭐… 나이들고 보니 더 이상 싸우기도 싫고 해서, 이혼 하기로 한거야."
15451,4,"대출받은 돈이 있었는데, 상환 일정이 갑작스럽게 당겨지면서… 아… 어쩌다 보니까 그렇게 됐다."
59001,4,"엄마, 나 다시 집에 들어올까?"
15449,4,사실은.. 내가 하던 회사 있잖아. 그게 망했거든.
59252,4,에휴. 가는 거에 순서가 없어. 그냥 명대로 가는 거지.
37770,4,"아 그래서 말인데, 너네 회사에서.. 내가 할 일이 없을까?"
65135,4,"건강 잘 챙겨 임마. 나중에 병원비 왕창 나온다. 	비타민이랑 챙겨먹고, 음식도 잘 먹고."
39031,4,"아들 있는 놈은 딸 있다고 부러워하고, 딸 있는 놈은 아들 있다고 부러워하고."
65137,4,"아버지 폐암으로 돌아가시고, 	둘 째 고혈압으로 죽었는데, 우리는 종류별로 다 조심해야 돼 임마."
45556,4, 지금은 없어요.
59250,4,그래. 김씨가 매일같이 동네 산책하고 그랬지.
37774,4,"진짜야 자식아. 아 나 좀 써봐. 야, 내가 진짜 죽겠다."
59249,4,갑자기 왜? 아니 김씨 아저씨는 평소에 운동도 많이 하셨잖아?
39028,4,저도 딸이 너무 갖고 싶어요.
4940,4,위장이 좀 안 좋아져서요. 커피를 마시면 속이 쓰려요.
15447,4,"미주야, 삼촌 있잖아. 요즘 일자리를 구하려고 그래."
59248,4,그러니까 말이야. 갑자기 그렇게 됐대.
38783,4,"하긴, 장거리 비행은 젊은 사람들도 쉽지 않으니까요."
30233,4,걸어 가 려구요... 걸어서 30분이면 가요.
12194,4,"아… 맘에 안 드는 구나… 거기 영수증 있어. 뭐, 현금 결제했으니까. 교환이나 환불될 거야."
59002,4,왜 갑자기. 이번에 이사간 집은 어쩌고.	 1년 계약한 거 아니야?
59247,4,"어머, 정말? 아니 김씨 아저씨 정정해 보이시더니."
6911,4,그런 거였구나. 전 괜히 걱정했었나봐요.
