	Unnamed: 0	multimodal_emotion	text_script
20391	59429	2	그걸 왜 지금 말씀하세요?
20392	44537	1	 어. 한번 보내봐봐.
20393	62885	4	7월 중순인가봐요.
20394	26716	2	정말 죄송합니다. 죄송합니다...
20395	29791	4	그래! 삐졌다.
20396	54535	6	엄마 그걸 위로라고 하는거야?
20397	5427	5	근데 왜 피자는 안돼?
20398	53315	3	너 할아버지 대할 때 항상 그런 마음이었냐? 병원 자주 찾아 뵌 것도, 할아버지 아파트 노리고?
20399	53853	6	아줌마 안 귀찮은데~ 예리 저녁은 먹었니?
20400	8973	6	 얼어 죽겠다.
20401	24355	2	할머니, 근데 왜 고깃집에서 일하는 형들은 다 잘생겼어?
20402	11685	5	살? 별로 달라 지지도 않았는데.
20403	1460	3	 왜 누나냐.
20404	22646	2	그래서 내가 그 친구한테 좀 투자를 하는게 어떨까 싶어서.
20405	24322	2	그러게. 뭐 먹지. 할머니 뭐 먹고 싶은 거 없어?
20406	58242	5	뭐야. 너 내 노트북 들고 다녔었어?
20407	53989	6	"엄마도 안 보여주고 싶은데, 엄마가 보면서 그럴 순 없으니까 보여주는 거야.	 TV보는 엄마 만나서 운 좋은 줄 알아."
20408	49803	7	그럼 뭐 다른거 먹고 싶은 거 있어? 오랜만에 짜장면 시켜 먹을까?
20409	29718	7	아니야. 혼자 준비하는데, 정신 없는게 당연하지. 야… 근데 이거 마이크 그럼 괜히 샀다. 그지?
20410	12742	1	네. 저 그것만 해요.
20411	14770	0	이르기만 해, 진짜로 가만 안 둘 테니까.
20412	54519	3	그래. 엄마가 갖다 버렸다. 왜.
20413	24535	1	나 카메라를 하나를 사려고 하는데.. 추천 좀 해줄래?
20414	72633	7	어? 너 그 성빈이 동생 아니야?
20415	48380	7	 그 정도야?
20416	74320	7	그래. 곧 연락줄테니까 기다리고 있어요.
20417	67948	6	"그건 잘못된 생각이야. 	 사람이, 일한만큼 받을 생각을 해야 되는 거야."
20418	65762	0	"뭐야! 나도 책가방 새거 필요한데! 	 왜 언니만 사줘!"
20419	75207	6	무슨 차에요. 저 운전 면허도 없어요 할아버지.
20420	74749	6	"내가 이미 얘기는 해봤지. 	근데 그 할머니가 워낙에 고집이 세야지. 	약속 안 지키는 사람한테 집 못 내준다네."
20421	39445	2	무안하게 하려던건 아닌데… 죄송합니다.
20422	28452	1	그게 진짜 슬럼프인지 아니면 그냥 성적이 떨어져서 하는 소리인건지.. 그걸 잘 구분을 해야 돼.
20423	53049	6	아니, 위아래로 훑더니 피부과 안 다니세요? 이러는 거야.
20424	46447	1	빠빨간 음, 궁굼해 험, 음, 예예예
20425	16849	0	…... 그야…. 안 갔지.
20426	33840	4	 아...
20427	28624	2	그렇구나… 아빠가 정 회사가 싫으면 어쩔 수 없지. 그만 둬야지 머!
20428	46693	0	니가 봤어? 내가 공부 안하는 거 봤어?  짜증나게 갑자기 왜 잔소리야. 니가 엄마야?
20429	8284	6	생각만 해도 싫다.
20430	39179	3	적반하장도 유분수지… 이런 식으로 나오니까 그 동안 그 모양이였죠!
20431	37509	0	장사를 접으라구요…? 진짜 보자 보자 하니까!
20432	28479	2	무슨 얘긴데요… 갑자기 왜.. 또.. 분위기를 잡고 그래요?
20433	55918	7	그래? 잘 됐다.
20434	32614	2	왜 그래. 같이 있는 사람도 불안해지잖아.
20435	8957	6	덥다 더워.
20436	32970	3	닥치세요.
20437	21336	3	핸드폰 많이 하면 머리 나빠진다고... 너가 알려준거잖아.
20438	1453	3	 어우 미쳤나봐. 너 순정만화 너무 봐서 뇌가 절은 것 같어. 닭살 돋아 어떻게 해.
20439	72254	7	"됐어요. 나보다 우리집 지름길을 더 잘 알아. 	 완전 무서워."
20440	68972	4	….
20441	43671	3	그거야 성장기 때 얘기지.
20442	49445	5	우와 궁금하다. 아빠도 보여줘.
20443	52492	3	몇살이라고 했죠?
20444	35593	4	가족끼리 비밀은 없어야 한다며.. 나는 가족도 아니야?
20445	47005	5	왜 무슨 일인데?
20446	49030	7	저 최진수잖아요. 요양사요.
20447	76982	6	왜 찍는데요?
20448	49294	7	네 잘 지내고 있어요. 숙모랑 지현이 형은 잘 지내세요?
20449	74435	6	내가 뭐?
20450	35187	1	응. 핏속의 설탕 같은 거야.
20451	57147	0	눈이 안뵈어.
20452	72270	7	그것도 무섭다면요?
20453	10745	5	왜?
20454	32571	4	맞아. 시간이 지나야 알 수 있는 것들이 있어.
20455	61387	0	미쳤냐? 절대 안돼.
20456	51968	0	아아 이게 왜 중요한데. 빨리 물 좀 까 달라고.
20457	39307	2	에휴...
20458	30299	1	흠... 엄마한테 한번 물어볼게.
20459	37675	2	그렇죠.. 지형이도 덜컥 겁을 먹고 학교에 안 나가겠다고 해버리면… 그게 강경해지면 학부모님도.. 저도.. 힘들어지니까요..
20460	2349	7	 구 만원. 네. 맞네요. 그럼 잘 보살펴 주세요.
20461	7110	5	왜. 아빠는 왕이 되기 싫어?
20462	26731	2	아 그때는 그때고, 이건...진짜 중요한 일이란 말이야. 그런 거 묻지 말고 돈 좀만 빌려줘.
20463	34632	0	너 내가 내 방에 함부로 들어가지 말랬지!
20464	39744	2	아… 진짜 누나 내가…
20465	23187	2	지금 말한거 알면 엄마나 아빠가 엄청 화낼거 같아서… 둘 다 회사 가야하는데… 지금 말하면 화내지 않을까?
20466	40974	3	아.. 진짜 꼰대들 짜증나네...
20467	54785	6	단어도 다 외웠고?
20468	71962	4	잘 지내.
20469	74537	2	 …응.
20470	9007	6	요런 소재가 좋은 것 같아.
20471	44538	1	 보냈어. 봤어?
20472	55642	7	뭐 고기나 구워야지. 아니면 오랜만에 회 한사라 할래? 너 날로 먹는 거 좋아하잖아.
20473	62129	0	너 근데, 적금은 들고 있니?
20474	74648	3	"뭐 그런거죠. 	그 쪽은 나이가 결혼할 나이가 됐으니까."
20475	9798	5	에이, 뉴스에 나와서 그렇게 보이는 거지. 살벌할 정도까지는 아니야.
20476	13516	5	어제 회식 갔는데, 애들이 날 피하더라.
20477	37345	0	가만 안둬..? 가만 안 두면 니가 어쩔 건데? 어? 얘가 아주 몇 년새에 더 싸가지가 없어졌네..?
20478	68668	4	미안해.. 그 땐 몰랐어. 너가 그렇게 힘든지….
20479	59494	5	계속 연극하고 있는 친구들이랑 이번에 같이, 연극을 올리려고 하는데.
20480	69709	4	한 번만 더 여쭤봤으면, 엄마가 사주셨을텐데.         세리야. 도둑질은 정말정말 나쁜거야. 알지?
20481	12671	4	지금 자기가 유용할 돈이 없는데, 뭐 사고 싶은게 있나봐.
20482	10836	7	친구가 갑자기 떡볶이 먹재서.
20483	8581	7	아니. 그러니까 시험 끝난 날 부터 성적표 나오는 날까지가 제일 좋은거야
20484	74511	2	내 심장이 멈추면, 너가 뭐 할 수 있겠니?       그냥 내려가있어.
20485	46704	5	뽀뽀? 아니면 키스?
20486	17419	4	몰라... 끝까지 숨겨야 돼...
20487	38513	3	예? 간호사한테 들으셨어요? 여태 아저씨 보셨잖아요. 이제 상태가 좋아지시기는 아무래도 힘들어요.
20488	53792	5	왜애. 시금치같다며~ 엄마 시금치처럼 입고 가도 돼?
20489	38786	2	그거.. 등록 마감이 언제였지?
20490	16943	4	돈 모아 놓은 건 좀 있는데, 연금이 있는 것도 아니고…
20491	53430	2	네 알겠습니다.
20492	24551	1	버는 돈이.. 뭐 우리는 상상할 수도 없는 정도인가봐.
20493	55867	5	승진은 했고?
20494	29330	2	아 그럼 우리집도 쓰면 안돼요? 우리 아파트도 언제 녹물이 나올지 모르는 거잖아요.
20495	12121	1	그래? 뭐.. 담배 정도야 피우는 애들 많으니까.
20496	30686	7	난 형이 생겨서 좋은데.
20497	75190	6	뭔가?
20498	8847	7	아 청도. 칭다오?
20499	71472	3	진짜라니까? 내가 다음에, 우리집에 있는 UFO 관련 책들 다 보여줄게.       거기 보면, 2030년에 거대한 UFO가 지구에 찾아올거래.
20500	17101	1	응, 자네도 알지. 얼마 전에 새로 생겼는데, 지나갈 때마다 냄새가 죽여줘.
20501	71352	7	응 감자가 맛있어서 맛있대!
20502	8504	7	할머니 그 백화점 문화센터 엄청 열심히 다니네? 재밌어?
20503	49045	7	요즘 아주 그냥 덥지요?
20504	55716	5	집에 무슨 일 있으세요?
20505	55864	7	잘 지냈지. 너는 임마 잘 지냈냐?
20506	43819	3	아 몰라 진짜. 나 그런거 진짜 싫어한단 말이야. 어떻게 해야 돼 여보.
20507	74558	6	네. 머릿속에서 뭔가를 끌어내야 하는데, 끌어낼 게 더 이상 없을 때 슬럼프가 오더라구요.          그래서, 그냥 뭐든지 닥치는대로 머릿속에 집어넣는거죠. 영화도 보고, 만화도 보고. 중요한 건, 책처럼 무거운 건 보지 않는거에요.         그게 스스로에게 부담을 주기도 하거든요.
20508	68823	4	" 그것 말고도 돈도 엄청 들거고...	 어디로 가고 싶은데?"
20509	40047	2	그래 봤자 철탑이지.
20510	51369	5	민환씨? 괜찮은 거야?
20511	55364	7	 감사합니다.
20512	71489	4	 …..그냥. 좋잖아. 다른 세상이 있다는게.
20513	49931	7	어머 착하다.
20514	28549	7	네 저도 두 수업 다 좋을 거라고 생각해서, 수업 듣는 걸 기대하고 있어요.
20515	72562	7	오빠 나도 같이 가면 안돼?
20516	17329	0	아니야! 흉본거 아니야!
20517	10802	7	그래? 태웅이 귀엽지.
20518	72612	7	"아니. 그래서 고민 중이야.	 준호오빠가 좋아졌으니까, 남친이랑 헤어져야 되지 않을까?"
20519	35748	0	내가 좀 뭐?!
20520	50466	0	뭐 길게 보는 거 아니고. 그냥 저녁이나 같이 먹는거야. 우리 아들 여자친군데 엄마가 얼굴이라도 봐야지.
20521	17568	3	로봇 청소기가 못 하는건 이렇게 먼지털이로 털어 줘야지.
20522	9999	5	이상하다.. 분명히 여기다가 뒀는데
20523	53451	5	형님 말인 즉슨, 용기를 내어, 힘을 주어, 샴푸를 빡빡 했더니 머리가 나더라?
20524	39452	0	아줌마 문맹이야?
20525	21674	2	아빠가 운전 하셔? 너무 힘들겠다.
20526	52068	5	왜 머리가 콕콕 쑤셔요?
20527	65576	0	변했어...어떻게 사랑이 변하니!
20528	19238	7	너... 나중에 꼭 좋은 어른되야돼.
20529	58852	4	이제 육주래.
20530	18258	4	모르겠어요.
20531	68168	4	아이, 맞네. 눈 안 보이는 거 맞지?       아유, 이렇게 어떻게 살어. 내가 도와줄게.
20532	28094	3	아니, 병문안을 빈손으로 왔더라고.
20533	30326	4	아니. 걔가 먼저 나를 피하더라구. 나도 같이 왕따 될 수도 있다고.
20534	55814	3	아...너...
20535	40661	5	내가 언제 그렇댔어?!
20536	43056	2	돼지양념갈비 주문하신 테이블 맞죠.
20537	64577	5	원래 인생이 그런거야.
20538	68048	4	고백? 뭔데?
20539	16171	1	인제서야?
20540	56222	6	"아니, 다른 자매들은 계절마다 해외여행 간다고 난리더만.	 우리 형제들은 어찌 그런 얘기가 하나 없어?"
20541	29267	1	아니 너네 엄마는 어릴 때 맨날 달리기 꼴찌 했거든. 아빠가 엄마랑 한동네에서 쭉 자랐잖냐.
20542	64723	5	"어르신, 이 제품이 원래는요. 대현가 정호영 회장, 삼진가 이관희 회장 등등 	 재벌가에서만 쉬쉬 하면서 거래되던 그런 제품이에요. 세상이 이제 좋아져서	 모든 어르신들이 드실 수 있게 된거니까 어르신 운 좋으신거에요."
20543	63456	5	정확히 뭐라고 말했는데?
20544	53891	6	"엄마도 그러고 싶은데,  전화를 안 받네?	 아빠는 별로 오래 살고 싶지 않은가봐."
20545	62231	0	아이 참. 드리면 좀 좋게 받아요.
20546	26412	2	응. 살릴 [구] 목숨 [명] 해서 구명이야. 할아버지 목숨을 구해주는 거지.
20547	16760	1	뭐가 신기하다는 거야. 중얼중얼 거리면서.
20548	38930	0	이런 사람이 걸렸다니, 그게 무슨 소리에요? 사람 봐가면서 차 들이받아요?
20549	19491	3	근데 워낙 떠들썩하게 준비해서 모르는 척하기도 쉽지 않네요.
20550	12348	1	 이벤트. 일어난 사건… 선발대회. 잠입수사.
20551	51611	5	너무 신기하다. 아영이 사인 받아놔야겠네.
20552	4046	4	아니 오늘 재활 치료하는데 엄마가 울더라  니 엄마가 우는 거 보니까 이게 간병도 못 할 짓이다 싶어
20553	6584	3	너처럼 꼬맹이가 피곤하긴 뭐가 그렇게 피곤해?
20554	65902	4	알지… 그렇지만 규정에 어긋나는데. 어떡하지…
20555	9618	5	뭐? 너 교회를 그렇게 열심히 다녔었어?
20556	34051	0	아.. 이거 미치겠다. 엄청 신경쓰이네 이거….
20557	7297	5	갑자기 웬 로보트 놀이야?
20558	9312	5	왜?
20559	16139	1	교양머리 없이 무슨 소리하는 거야. 농담이라도 그런 말 말아라!
20560	41938	4	그치. 그냥 사람이 사람이랑 마음이 서로 통한다는 거 자체가 너무 신기하고, 비현실적이고, 그래.
20561	59903	3	" 아이씨, 그래서 하고 싶은 말이 뭐야!	  아까부터 이 놈이 왜 자꾸 초를 쳐!"
20562	34403	4	그래? 어떡하니… ㅡ그거 사실 엄마가 그런거야.
20563	29066	3	꾀부리지 말고 얼른 학원 가. 아빠 괜찮으니까.
20564	52139	5	근데 희진이는 왜?
20565	22531	2	그.. 철수 얘기 있잖아. 철수 취직 얘기…
20566	55808	7	야. 4등 당첨금 5만원이야 임마. 어디다 쓰고 말게 뭐 있어.
20567	42543	5	왜 싫어.
20568	44834	1	응
20569	49331	7	어, 얼굴이 훤칠해졌네. 회사는 다닐만 하고?
20570	31147	1	글쎄. 딱히 할머니는 입맛이 없으니까 너 먹고싶은걸로 시켜.
20571	46290	2	그러면.
20572	18245	4	안돼. 무리야.
20573	41379	4	저는 아니에요.
20574	17731	1	조금만 참아~ 비 그치면 놀면 되지.
20575	43516	4	하다 보면 늘어. 기운내.
20576	26459	2	혼 안내고?
20577	32262	4	네. 어머, 혹시.. 친동생이 아닌가?
20578	41664	2	수연아. 나 오늘 하루만 자고 가도 돼?
20579	29913	7	야 그거 얼마나 하냐?
20580	76929	6	그렇구나. 저도 별로 좋아하진 않아요.
20581	79344	0	안녕.
20582	11800	1	잘 어울리는거 아니고.. 잘 어울리는 거 같아?
20583	39070	3	따님이랑... 손주요!
20584	23656	1	네… 저희 집은 외식을 잘 안해서.
20585	24314	2	응. 그리고 침대 같은 수면기구들이 일반화되지 않은 원시부족들을 관찰한 결과, 거의 모든 사람들이 모로 누워 잔대.
20586	18200	1	바깥 기온에 덥던, 춥던 우리 몸은 체온을 일정하게 유지하려고 한다. 이 뜻이야.
20587	27983	3	그냥 무조건 환불해 놓으라고 으름장 놓으라니까! 그렇게 안했어?
20588	38197	2	임마! 진짜 시체 말이야.
20589	51048	5	 그러면 좋은 거 아니에요?
20590	29125	7	시골집 가기로 했잖아.
20591	37295	0	하… 내가 이 나이 먹고 여행도 내 맘대로 못 가..? 엄마 나 진짜 너무 답답하다…
20592	15179	3	음… 내가 이렇게 너를 못 믿을 정도면… 그동안 니가 인생을 잘못 살아왔다고 생각하는 게 맞는 거 같다.
20593	9417	6	응.
20594	48600	7	나랑은 말 많이 하는데?
20595	44485	1	나는 좀 배고픈데? 너 점심 언제 먹었는데?
20596	28562	7	그래. 필요하면 선생님한테 글 쓴 거 가지고 와.
20597	35685	0	너 반 애들이 다 증언했는데 자꾸 발뺌할래?
20598	48681	2	아버님은 떡 드시기 좀 그렇지 않나?
20599	77587	6	"아빠가 불편하더라도, 규칙은 지켜야 	 서로 행복하게 살 수 있다고 그랬어요!"
20600	43615	1	등록 끝나면 알려주세요. 내부 결재 방법 교육해야 하니까요.
20601	36538	0	할아버지가 친구들 있는데서 찡찡거리지 말라고 했어, 안했어?
20602	49109	7	 여기 있네요. 설정 들어가서 텍스트 사이즈를 바꿔주면.  크기 어떠세요? 보이세요?
20603	37342	0	네. 그것만도 다행인줄 아세요.
20604	18297	1	응. 조물주 다음이 건물주랬어.
20605	44625	1	잠깐만. 걔 카톡에 같이 찍은 거 있어.
20606	25115	1	뭐라고 얘기해?
20607	39252	4	오일이 좀 새네...
20608	26755	2	자도 자도 자꾸 잠이 오고... 자리에서 일어나기가 넘 힘들어요.
20609	16326	0	왜 그래? 나 잘 나가.
20610	57721	2	알았어. 오늘 집에 가서… 보고 맞춰볼게.        나쁜 얘기 한 거 아니지?
20611	12382	1	이게 3개월을 정상 납기했을 경우에 한 해, 우대금리를 적용해주는 거거든.
20612	73432	7	"저녁… 음… 어제 먹다 남은 찌개 있어. 	그거 데워서 먹어도 되고, 아니면 	치킨 시켜 먹을까? 오랜만에 먹고싶다."
20613	52594	3	나는 지금 신발 완전 신고 있어서 냄새 안 나. 너 약간 발 빼고 있어서 냄새나는 듯.
20614	64502	5	뭐야… 지금 알았네. 나는 평생 엄마가 그 집 미역국 좋아하는 줄 알았어.
20615	67093	3	기억력이 그것밖에 안 된다고? 어휴.
20616	12295	1	네.
20617	74204	7	장하네.
20618	71886	2	 나도 너 좋아한다고.
20619	38810	3	결론부터 말하자면 사실이야.
20620	5897	4	선배쪽으로 이렇게 고개를 돌리면요.  검은 점이 자꾸 보여요.
20621	54918	3	니네 아빠 닮아서 못났지. 공부 좀 해라
20622	10719	7	너가 삼촌이 얼마나 인기 많은지 모르는구나?
20623	11896	5	그래 신중하게 고민해야지.
20624	35988	1	네. 자동차 게임 하는 것처럼 재밌어 보였어요!
20625	14617	1	그럴 거 같아. 아빠가 코코아 마시는 거 못봤어.
20626	39600	2	저기… 벌써 일 주일이 지났는데.
20627	45895	0	됐어. 엄마만 그러지.
20628	37745	3	끝물이면서 무슨.
20629	52398	3	삼촌 결혼 안해요?
20630	49123	7	네. 저 그럼 사진 몇 장 찍어도 괜찮을까요?
20631	8731	6	남들이 바라는대로 살아야 더 많이 인정 받잖아
20632	59359	5	왜요? 무슨 일이에요?
20633	12419	1	나도 들고 싶어!
20634	36537	0	내가 뭘! 내가 뭘 잘못했다고 나한테 화를 내?
20635	79107	6	"그죠. 감독님 들어가셔서,  냉수 한 사발 크게 들이키고 주무셔야겠어요.	 내일 멀쩡히 출근하시려면! 그죠?"
20636	51673	5	응?
20637	55416	7	어머. 민규 너가? 고마워. 선생님은 그런 것도 모르고…. 미안해.
20638	69074	4	"쉬는 시간 같을 때, 자꾸만 구석진 곳으로 데려가서.  	영어 해보라고 그러고…"
20639	38884	5	내가 알아야 돼?
20640	72922	7	오빠. 오빠 피아노 칠 줄 알지?
20641	11893	1	우리 엄마 아빠한테 한 번 졸라 볼까?
20642	71957	2	니 마음을 돌릴 순 없는거지?
20643	39094	3	아….
20644	26753	2	죄송합니다.. 사장님.. 제가 요새 몸이 좀 안 좋아서 그런가봐요.
20645	6005	5	영화과?
20646	9218	6	아 그리고 택배 박스를 왜 가위로 여는데? 그러면 날 다 망가져.
20647	49133	7	이따가 엄마랑 아빠랑 오면 같이 밥 먹으러 나가자고 하시던데. 뭐 드시고 싶은 거 있으세요?
20648	56375	7	"네. 같은반 친구에요. 	 둘이 좋아 죽어요. 종일 붙어 있어요.	 얼굴 다치게 한 것도 서연이 그림 그려준다고 사인펜 뚜껑 열다가 그랬어요."
20649	71556	4	어… 평소엔 잘 못 먹으니까.
20650	47716	0	 아 왜 그걸 다 먹어. 내가 먹을라고 사놓은건데.
20651	16701	1	금액 보니까… 까다로운 분 없었나 본데?
20652	61473	0	한 달 용돈 10만원 받는데, 3-4만원짜리 케잌을 어떻게 사.
20653	12364	4	너무 푼돈 이야.
20654	27237	3	야, 나는 어릴 때 아버지 생신 한 달 전부터 뭘 해드려야되나 고민하고 그랬어. 근데 너는 일주일 전인데 아무 생각도 안 했단 말이야?
20655	71641	7	봤지.
20656	37415	3	어쩔 수 없다니..? 다 큰 성인들끼리 다 선택한거 아니에요?!
20657	43315	1	 이거 얼마야?
20658	78924	6	안돼. 아내가 의심할거야.
20659	18634	7	세상에… 그렇게까지 해줄거야? 고마워!
20660	28424	2	아니, 미친놈이 아니라 니가 상처받은 게 너무 많은 것 같아서. 치료를 받아야겠다고 말한 거였어.
20661	45563	4	성철아, 이리 와 앉아 봐.
20662	57825	2	"어! 내가 노랑색 도화지로 만들었는데	 열 장밖에 없어서.."
20663	10738	7	자 이제 눈 떠.
20664	5946	0	안 하면 더 좋겠지만… 일단. 알겠습니다.
20665	70216	3	그래서. 못 했다고?
20666	59444	2	그럼 무슨 일이세요?
20667	8738	6	그냥 있지 뭐하겠어
20668	48796	7	이번 주말 말고 다음 주 주말에 멀리 어디 갈까요? 일박 이일로?
20669	10573	7	안마 좀 해봐.
20670	50891	0	엄마는 제가 미워 죽겠어요? 왜 이렇게 못 잡아 먹어서 안달이세요?
20671	65785	0	아빠! 김지온 완전 또라이야.
20672	46328	1	저번달에.
20673	55448	7	사는 게 왜 힘들어. 나는 좋기만 하구만.
20674	28634	2	제가 무슨 노력을요?
20675	65917	0	근데 학생, 나이도 어린 것 같은데, 이런 일을 왜 해?
20676	45228	0	아 뭐야! 왜 갑자기 다리털 얘기가 나와!
20677	79275	6	애? 글쎄…. 그럼 시간이 좀 더 걸리겠네..
20678	76483	3	"그건 좀 문제가 있다. 	그 친구한테 나는 너 좋아하는 거 아니라고 얘기 했어?"
20679	79289	6	그러면 빚은 어떡할건데? 누가 갚아줄건데?
20680	14749	1	비싸다…
20681	16906	4	아니, 우리 형님이 병원에 입원하셨다고 하셔서.
20682	45204	0	내가 생일 더 빠른 데 제수씨지. 형수는 곧 만들어 줄게.
20683	4738	4	저희 가게는 이렇게 크지도 않고 알바생 한 명만 더 있으면 충분히 커버가 가능한데요
20684	72129	7	"우빈이 책을 많이 읽는구나.	 <그날의 범위>도 한번 읽어봐야겠다!"
20685	14113	1	아 진짜…? 무조건 안된다셔?
20686	71509	7	치. 야 1등은 너무 재미없어. 3등 쯤이 딱 좋아.
20687	24868	2	작은 것부터 줄여야되는데.. 그게 가능할지 모르겠네.
20688	59499	2	네 한 번 알아볼게요. 내용은 상관 없어요?
20689	59545	0	 말이라고 정말! 어리광 좀 그만 부리셔 제발!
20690	30974	4	그것도 모르고 가족들은 얼마나 속상했을까…
20691	4453	0	 오늘은 따로 보고 하지 말고 전부 내 책상 위에 그냥 올려놔
20692	61982	6	엄마. 엄마는 내가 결혼 했으면 좋겠어?
20693	38188	0	하긴 너 일처리 하는 거 보면, 굼벵이나 다름없지. 에효! 신이랑 올걸 잘못했다.
20694	55114	6	뭐???
20695	1262	6	소 귀에 경 읽기야.
20696	12349	1	그렇지. 스토리는. 잠입수사에서 겪는 주인공의 내면의 변화가 되는 거지.
20697	10725	7	어. 신기하지? 천생연분인거 같아.
20698	35639	4	결국 둘이 헤어지게 됐잖아… 아, 너무 잔인해!
20699	74399	6	당연하지. 지금 죽기엔 너무 아깝지.
20700	33742	3	자네는 김영란 법도 모르나?
20701	41100	4	아저씨… 제발… 제발… 한번만 용서해주세요. 네?
20702	68011	6	설마, 아빠 전에 바람 핀 것 때문에 그래?
20703	66048	0	우리 집에 오면 훈장이 몇 갠데 그걸 몰랐냐?
20704	37838	4	네 부탁드립니다. 마지막으로 한번만…  용서해 주십시요. 죄송합니다.
20705	58266	5	나? 나는 부모님이 애초에 크게 반대하시지를 않았어서.        그냥 나 하고 싶은 거, 하라고 하셨어.
20706	7864	6	야 몸 상하겠다.
20707	35230	0	안 돼. 연필 들 힘은 있잖아.
20708	75211	2	할아버지 회사 너무 무서워요.
20709	59431	4	아버지….
20710	17540	1	아니? 너가 준 거 아니야?
20711	72365	7	응 카스트라토.
20712	27867	3	너랑 현주… 지난번 아빠 생신에 선물이라고 가져온 쓰레빠. 그거 너네 너무한거 아니니?
20713	39190	0	그 쪽이 이사가든 우리가 이사가든 둘 중에 하나 합시다!
20714	29875	7	에이~ 괜찮아. 어차피 우리 회사는 내가 일 혼자 다 하기 때문에, 주말에 나와서 잠깐 더 하면 돼.
20715	73672	7	" 예뻐서. 	너 오늘 되게 예쁘다?"
20716	21429	1	참... 답답하다...
20717	10640	7	뭘 도와줘?
20718	38841	2	‘G코리아’도 그렇구요. ‘S유통’에서도 문제가 있네요…
20719	19234	7	뭐가 감사해.. 어른들이 더 잘해야지..
20720	65244	4	운동하면 되지.
20721	59195	2	저… 혹시 이 근처에서 고양이 한 마리 못 보셨어요? 까만색인데.
20722	65833	4	뭐… 제가 열심히 해야죠.
20723	5057	5	어머, 너 제대로 안 챙겨 먹는구나? 그거 꾸준히 관리 안 하면 큰일 나! 가볍게 볼 일이 아니라니까!
20724	69040	4	"아니에요. 그냥 그러고 싶다는 거지, 진짜로 실현 가능성이 있는지 	없는지도 모르는데요 뭘."
20725	57937	5	곧 고3이네. 헤어지지 말고 잘 사겨.
20726	74199	2	용돈이요...?
20727	73067	7	 암튼 오늘 아빠한테 맛있는 거 사달라고 해야지~
20728	57257	3	"그 나이 먹고도 그짓말이랑 참말을 구별을 못하나부지?	 김씨가, 사람 좋을라고 한 말이지, 그걸 또 고대로 믿네. 푼수떼기 할망구."
20729	2212	7	네. 오늘 저희는 두근두근! 푸드 파이트를 하기로 했습니다.
20730	10564	7	응. 꿀이랑 호두가 있는 건데.. 이 가게에서 이게 제일 맛있어.
20731	73847	2	하… 근데 사실 저희가 지금 권태기거든요?       여자친구도 따로 남자친구 있고, 저도 지금 썸 타는 사람도 있고.       아직은 둘 다 암묵적으로 모르는 척은 하고 있는데.        문제는, 그 마피아 두목이, 여자친구 전 남친들을 다 묻어버렸대요.        
20732	9604	6	지훈이가 친구들이랑 술 먹는다고 나보고 지금 나오라네.
20733	55378	6	그래. 공부 잘 하는 애들끼리 건전하게 잘 만나는 거 선생님은 솔직하게 말해서 별로 간섭하고 싶지는 않아. 근데, 요한아 너도 알지? 우리 학교 교칙?
20734	49916	0	그래서 엄마가 아까 나중에 밤에 배고프니까 많이 먹으라고 했잖아.
20735	72894	7	현수네 동생 보니까, 애기 너무 귀여워.       나도 애기 옷도 입혀주고 싶고, 맘마도 먹여주고 싶어.       그리고 애기가 잘 때 너무 귀여워. 사진도 찍고 싶어.
20736	3581	3	우리 학교랑 완전 딴판이네. 여긴 분위기 완전 헬인데.
20737	59237	5	막걸리도 있나?
20738	20761	1	그래. 그럼 유민이가 좋아하는 걸 주는 게 좋겠다. 그렇지? 뭘 주면 좋을까? 지은이 너 뭐 생각 나는 것 없니?
20739	75248	2	"저 이번에 영화 찍는데, 	그 반지가 필요해서요."
20740	6170	5	 기사님!
20741	65696	4	"지수밖에 없지....	 이 나이에 내가 또 누굴 만난다고..."
20742	28350	2	 ..제가 뭐….. 맞고 싶어서 맞았냐고요. 저도 애들한테 맞는 거 싫어요.
20743	9840	5	 누나, 누나.
20744	23909	2	응. 일단 그렇고, 근데 재준이가 갑자기… 예진이한테 자기 생일날 고백을 하겠다는 거야.
20745	60743	5	응. 경찰이나.
20746	73758	7	제가요?  고3 때보다도 더 컸다고요?       그게 가능한가요.
20747	51792	2	할머니 병원 가보셔야 되는 거 아니에요?
20748	78755	2	무슨 일 있어요?
20749	57915	3	야, 아이돌이 그럼 다 잘해야지. 요즘 같은 경쟁 시대에.
20750	19279	3	저도요... 이런 것만 잘 맞아서 문제 지만...
20751	59890	4	귀엽네. 요즘 TV에 나오는... 그 뭐야, 케빈?  걔네보다 훨씬 귀엽네, 유정이 아들이.
20752	40040	2	이번 추석에 해외여행 가기로 했잖아요.
20753	55477	5	 그래? 우리 요한이가 좋아하는 사람이 누굴까~
20754	24499	2	하... 나도 잘 모르겠어. 하긴 이게 젊은 사람들도 어려워하는 이야기긴 해..
20755	53029	5	네?
20756	73837	7	우와…. 고구려. 고구려 좋죠. 땅이 엄청 넓잖아요.
20757	41868	4	그래서 그거 물어주느라 돈이 꽤 나왔어.
20758	62106	6	"어이구, 잘났다 잘났어.	 지 엄마만 진상 만들고 있네."
20759	65376	0	걔가… 평소에도 저 많이 놀렸는데.        어제 초록색 옷 입었다고,        자꾸 개구리라고 놀리잖아요.
