	Unnamed: 0	multimodal_emotion	text_script
22816	65787	0	또라이 맞잖아!
22817	51522	5	요즘에는 부자와 가난한 사람을 그렇게 구분한다더라.
22818	77406	6	내 팽이랑 게임기랑!
22819	50139	7	그러면 엄마 말 잘 들으면..
22820	62062	6	알겠어요. 선생님 반 학생이니까 제가 크게 관여는 안 할게요.
22821	30882	4	응. 농사 짓는게 엄청 힘들었거든.. 엄청 고생만 하고..
22822	77305	6	고모가 이런 얘기 하는 거 불편해?
22823	51696	5	 할머니가 예전에 병원에서 간호사로 일을 하고 있었어.              그런데 어느 날 다리에 피를 뚝뚝 흘리는 젊은 남자가 들어온거야.
22824	73785	7	그래 알았어. 내가 연락 한 번 해볼게.
22825	19614	7	지영씨 이따가 커피나 한 잔 하러 가자.
22826	44498	1	그건 진짜 정 떨어진 건데.
22827	55067	7	네! 선생님!!! 진짜 감사합니다!!! 다음 주에 이자 붙여서 갚을게요!!!
22828	5279	4	그걸 아시는 분이, 너무 열심히 일만 파고드시는 거 아니에요?
22829	56841	0	지금 열한 시.
22830	56203	7	강남에서 해?
22831	11687	1	하긴 바지가 더 정확하겠지.
22832	33845	0	무슨 소리야? 끼어들긴 누가 끼어들어?
22833	6833	4	그래, 그럼 우리 지은이도 태권도 배워야겠다. 우리 지은이가 태권도 배우면 지훈이 그 녀석보다 훨씬 더 잘할 텐데.
22834	71756	2	내가 봤거든 그 때. 엄마랑 같이 대나무숲에 있었는데.       저쪽에서 뭔가 반짝거리는거야.
22835	1101	6	안돼. 오늘 내 최애 나오는 영화가 [한 남자]란 말이야.
22836	3706	4	문자 한 통씩 보냈는데 아직 답장 없어.
22837	17135	4	이제와서 고등학교 때 이야기를 꺼내면 무슨 소용이겠냐마는. 그래도, 난 가끔 자네 볼 때면 안타까워.
22838	13070	1	당연하지 이제 60대면, 옛날엔 노인이었어.
22839	46499	5	재원이? 우리랑 같은 중학교 나와서 한여울고등학교 다니는?
22840	56834	6	얘. 세수도 안 하는게 말이 되니? 내가 로션 빌려줄테니까 얼른 씻고 와.
22841	28713	7	네 아빠. 잘 했어요 무사히. 저번주에 돈 주셨잖아요.
22842	58706	5	이모도요?
22843	58741	5	이모. 이모는 이모부랑 왜 결혼했어?
22844	38976	1	우리 때는 기타 못 치면 바보였어.
22845	39366	1	우리 방탈출 해보자! 이거 엄청 재밌대.
22846	59315	5	어머. 그 연세에 어떻게 이름을 다 외우셔요.
22847	32243	1	지금 예진씨가 일한지 얼마나 됐죠?
22848	19294	3	진짜… 앞뒤가 잘 안 맞네요.
22849	30505	4	형, 나 돈 없는 거 알잖아.
22850	43566	1	네. 그거 있잖아요. 마지막에 이렇게 대형 맞춰서 탑 쌓는거.
22851	75786	6	아씨…엄마는 애한테 별걸 다 말해.
22852	66311	4	그럼. 돈 많이 준다는데 뭘 못해.  그래도, 그 돈으로 니네 아버지 다 먹이고 입히고 한 거지.
22853	49839	3	엄마 봐봐.
22854	14938	3	진짜… 이제부터 나한테 동생이라고 하지마.
22855	57064	3	쯧쯧쯧쯧. 공부는 할런가 몰라.
22856	42382	4	안돼. 이제…
22857	41706	2	진짜 씻겨 줘? 잔소리가 아니라 너가 너무 심각하니까 친구로서 걱정되니까 그런 거지. 뭐 우리 집 가서 좀 쉬다 올래?
22858	63055	0	"가져와봐.	 뭔데 그렇게 무서워."
22859	26530	2	어디 봐요! 얼마나 물어뜯기신 건데요!? 병원 가봐야 하는 거 아니에요?!
22860	4633	4	 네.. 당연히 손은 씻죠
22861	73968	2	…아니에요… 삼촌이 못 도와주는 일이에요.
22862	50570	0	대체 뭔데 그래.
22863	74427	6	으악!
22864	27765	7	인생 뭐 있어? 먹고 눕는 거지!
22865	51523	5	어떻게?
22866	78939	6	….너….나 사랑하긴 하니?
22867	45975	1	이사는 언제쯤 들어올 생각이라고요?
22868	34118	3	밀려 쓰기는. 그냥 너의 현실을 직시해라 아들아. 그냥 넌 공부를 안 한 거야.
22869	49690	2	내 핸드폰이 식탁 위에 있었던데 밖에 나가는 게 조금 그래서, 못 나갔어. 오빠는 어제 왜 안 들어왔어?
22870	38740	2	얼마전에 건강검진을 받았는데.. 내가 암이라는 거야...
22871	74233	6	아니 그게 아니고 오늘 끝나고 매니저님께 커피 만드는 것 좀 배우기로 해서...
22872	4606	0	휴…  무슨 외국계 기업을 샘플로 해서.. 회사의 모든 공간이 공용 공간이 되어야 하고.. 뭐 코-워크? 그런걸 한다고
22873	48573	7	한 번 물어보죠.
22874	55249	6	 그..그래요? 주원씨 사회생활 잘 못하네.       이럴 때는 무조건. 어떤 나이든 상관 없이. 스무살 같다~ 라고 하면 돼요.
22875	46324	1	너 엄마 친구 명숙이 알지?
22876	44511	1	무슨 간섭?
22877	23493	1	아 버스정류장에서 왼쪽 길 말고 오른쪽 길? 나는 지금 왼쪽으로 온건데.
22878	16106	1	어떻게 부르는데?
22879	56489	7	그래. 그럴 수도 있지. 괜히 무리하지 말라고 그래.
22880	61726	0	와. 이 선생님 안 되겠네.
22881	21237	1	못 살았지.
22882	6897	4	그렇구나. 근데 일기예보는 안 맞을 때도 많잖아요.
22883	16414	0	내가 누누이 말하지. 설탕 듬뿍 넣으라고.
22884	59940	0	"우선 미순씨랑 여행도 다니고 하면서, 좀 쉬어라.	 30년을 일하고도 또 일할 걱정이냐."
22885	30402	1	그러면, 형이 나 구해 주면.. 안 돼?
22886	61507	5	어? 톡 프로필에 여자친구랑 같이 찍은 사진 아니에요?
22887	34438	0	흉악한 일이요? 아줌마 그 못된 심보가 더 흉악해요!
22888	48707	7	공부해보려고. 부동산 중개. 시험도 보고.
22889	73788	7	당연하지요. 하나님께선, 죄를 뉘우치는 어린 양을       용서하십니다. 기도하고 또 기도하세요.
22890	28442	1	그래, 너는 가고 싶은 학교가 어디라고?
22891	49018	5	할아버지 주말에는 뭐 하세요?
22892	78248	2	응… 자식들은 다 따로 살아.
22893	74745	6	"계약서에는 일주일 전으로 되어 있기는 하니까. 	사실은 집 주인 맘이지."
22894	62358	3	나 요즘 한자 자격증 공부하잖아.
22895	16583	4	사람이 적지도 않은데, 너무 무리하는 거 아니야?
22896	40200	5	종이 같은 게 젖을 일은 없다는 거죠? 물세탁이 아니면?
22897	45192	0	너 지금 일한지가 몇 년인데 아직도 차 살 돈이 없어?
22898	12198	0	정말?
22899	8126	6	부모님 말도 귓등으로 흘려 버리는 애가 지 오빠들 말은 퍽도 잘 듣겠다. 너 지난 주에 재희 만났다고 했지?
22900	4998	4	어머, 그러셨어요? 내 정신 좀 봐. 제가 셔츠를 한 번 애벌빨래를 한다는 걸 깜빡 잊었나봐요.
22901	67691	4	"집 사정이 조금 어려워졌대. 	그래서 나래가 할아버지랑 잠깐 살아야 될 것 같아."
22902	17584	3	좋겠다~ 글씨도 잘 쓰고 다 잘해서~
22903	53159	5	엥. 왜?
22904	53335	5	집 놔두고 카페에서 왠 공부?
22905	25073	2	윗집이랑은 얘기해봤어?
22906	31375	1	그래. 그래. 그러면 지금 바로 시작할까?
22907	20061	1	난 치킨만 먹고 살라 해도, 살 거 같아.
22908	62825	4	"아버지 저 요즘 힘들어요. 애들 교육비만해도 얼만데요. 	저 자랄 때랑은, 또 엄청 달라요."
22909	8384	6	그런데 여기 지원서를 보면... 연기 공백 기간이 꽤 있어요.
22910	51886	5	칠천 이백 원? 고마워 할머니.
22911	30531	7	얼마나 재밌는데! 완전 내 인생 책.
22912	62268	6	그래서 그런가봐. 그러면 쓴 맛이 나거든.
22913	11371	0	그래서 이렇게 한 마리 무료로 먹을 수 있잖아.
22914	34531	1	그거 아주 오래된 흔한 장난이잖아. 그게 뭐 대수라고?
22915	29219	7	지영이랑은 어떤 사이야?
22916	29742	4	너 진짜야. 지금부터 짝 찾기 시작해도 너 대단히 늦은거야.
22917	27287	3	삼촌, 내 성적에 관심 좀 꺼. 삼촌은 공부 잘했어? 당연히 못 했을 거면서 왜 나한테 자꾸 참견이야!
22918	71473	7	        어때? 이 사진들 완전 진짜같지 않냐?
22919	30021	1	선생님… 지금 대기도 많이 밀려있는데, 업무 종료 시간이 얼마 안 남아서요.  사진만 찍어오시면 제가 바로 처리해 드릴 테니까… 부탁 좀 드릴게요.
22920	18205	1	응.
22921	50741	0	오늘 미희씨가 아파서 승윤씨한테 마감 부탁한다고 했는데, 얘기 못 들었어요?
22922	7192	5	강인아. 너 도준이 얼굴을 이렇게 때리고 싶어? 사람 얼굴을 왜 때려? 도준이가 너한테 뭐 잘못했어?
22923	19328	1	뭐… 문제는 아니지만… 선배는 제 스타일 아니라서...
22924	17519	4	야.. 공부 얘기 그만해. 너 왜! 맨날 언니 공부 못 한다고 놀리냐. 나도 은근 상처 받아~
22925	19354	3	아이, 선배 몸을 엄청 사리시네.
22926	9686	5	응. 볼이 완전히 분홍색이더라. 만화 캐릭터처럼.
22927	36087	3	아… 그렇게 치면 1분도 길고 30초도 길고 10초도 길게요?
22928	14270	1	그래. 지문 찍자.
22929	56554	6	언니가 나이가 들어서 그렇지 뭐.
22930	75492	6	 학원 끝나고 돌아가는 길.. 편하게 그 날 있었던 일을 말씀해주시면 됩니다.
22931	29337	2	지영이는 갑자기 씻고 나니까 몸에 아토피가 심해져서 병원에 갔다 왔대.
22932	40091	0	진정 못해!
22933	21444	3	백 번? 너 오바하지마.
22934	58707	4	그래. 그 전날 저녁에, 할머니가 전화 왔었거든. 너무 보고 싶다고. 근데 나는 엄마가 왜 그러나. 그냥 그렇게 생각만 했어. 주말에 내려간다고 하고.         다음날 엄마가, 갈 줄 알았으면, 그 날 새벽에라도 달려갈걸. 엄청 후회했지.
22935	17488	1	응. 다 언니가 이렇게 만든거야.
22936	45311	0	한 모임에서 여자 세 명이랑 동시에 만났는데 파탄 날 만 하지.
22937	60709	0	아 뭐야.
22938	62291	6	그러게. 너도 조심해.
22939	7876	6	지난번에 우리집에서 5만원 집어 갔으니 저놈은 내 돈 10만원 받은 셈이네.
22940	14927	0	야 대학 가면 원래 술도 마시고 그러는 거지.
22941	77878	6	"진짜로. 절대. 어디서도 맞고 다니지 마라? 	말로도 주먹으로도."
22942	37575	3	아니.. 누가 못 들어온다고 했냐구요.. 진짜 도둑이 제발 저린다더니..
22943	23368	1	음… 얘기 하고 보니까 민지가 별로 나쁜 애도 아니더라. 그동안 애들이 괜히 괴롭혔나봐.
22944	38870	0	아무말도 안하고 가려고 했는데… 먼저 성질을 돋군 건 그쪽이잖아요?
22945	57921	5	너 남친 생겼어?
22946	63454	5	"엄마가 왜 그런 말을 했지? 	생일선물은 괜찮아. 할아버지가 	손녀한테 생일선물 사주는건데."
22947	19143	7	언제 니가 나 좋아한대? 그냥 상담 오는 거  좋아하는거 같다고 했지~
22948	14653	5	왜?
22949	61787	0	 나는 뭐가 문제냐 진짜….
22950	12315	5	아, 아니에요. 아니에요.
22951	9885	0	그래도 내가 집안일 많이 하잖아.
22952	18558	1	근데 고모 엄청 많이 먹던데?
22953	45223	1	아.. 혹시 조금 더 자세하게 말씀 해주실 수 있나요?
22954	45411	0	내가 남자로 보여요? 여자화장실이지 그럼 남자 화장실이겠어요?
22955	36298	1	그래. 남매관계인 사람은, 형제관계라 보는 거지.
22956	73374	7	잘못 했지?
22957	36778	4	아… 그거요…. 그거 별거 아닌데.. 음.. 왜 엄마가.. 전화를 했어요..?
22958	36684	1	창피한게 아니야… 얼마 고통스러웠겠냐. 본인이. 응?
22959	45269	0	왜 임마. 그래도 그런 때가 있었으니까 오늘이 더 기쁜 거 아니냐?
22960	51053	3	 알지. 어휴 그래도.
22961	78496	6	 아휴...
22962	44991	0	아 근데 그걸 오늘 말해줬어.
22963	72462	7	"아니요... 저 여자친구하고 삼일 있다가 100일인데,	 뭘 해주면 좋을까요?"
22964	77363	6	아 누나 진짜 짜증나. 누나 집에 오지 말라고 해.
22965	36628	1	다행히, 주변에 친구들이 있었지. 걔들이 나한테도 알리고, 119도 부르고 해서. 살았지.
22966	55846	7	그래. 그럼 내가 아내한테 말해놓는다? 주말에 만날 수 있지?
22967	63572	0	아 거참 귀찮게 하네.  니가 이 게임을 못하는 이유는, 우선 니가 겁나 어려서고,  어린 애들이 보아선 안되는 선정적 장면들이 있기 때문이지.
22968	53595	2	정기적인데라…  나이가 있으셔서 정기적인 데는 쉽지 않으실 것 같은데.
22969	45450	4	아니 짜증내지 말고. 그냥 이모는 예쁘고 능력도 좋은데 왜 결혼 안하나 싶어서 물어봤어.
22970	63482	4	그래서 우리 세진이가 속이 상했어?
22971	38586	3	돈으로 안 되는 게 어딨어요.
22972	9910	0	야! 빨리 안 갔다와? 난 지금 집안일 다른 거 하고 있잖아.
22973	34644	3	나도 우리엄마한테 다 이를거야. 너 자꾸 내 프라모델 부순다고. 너, 이번엔 그냥 안 넘어 갈 줄 알아.
22974	8769	6	후튜브? 그게 뭐 애기들이 만화 보고 그런거 아니야?
22975	26678	2	아.. 그게.. 죄송해요. 제가 진짜로 몸이 좀 안 좋아서 그래요.
22976	42351	3	그래, 어디 한 번 쇠고랑 차고도 그 소리가 나오나 보자.
22977	44357	1	가장 작은 걸로 부탁드려요.
22978	28445	2	네 알아요. 엄청 높은 학교들이잖아요.
22979	9038	5	어. 어떻게 알았어?
22980	75286	6	"그래요? 	아 지금 목적지까지 32분 걸린다고 뜨네?"
22981	76405	6	아 짜증나.
22982	36152	4	아빠는 이상한 사람이야.
22983	11346	0	우리나라는 지금 전쟁 중인 나라야. 모든 국제 정세에 예민한 나라라구.
22984	65137	4	"아버지 폐암으로 돌아가시고, 	둘 째 고혈압으로 죽었는데, 우리는 종류별로 다 조심해야 돼 임마."
22985	62704	4	네. 아까 보니까 그냥 열어놓은 채로 두시던데.        그러면 커피 상태가 안 좋아지거든요. 앞으로는 꼭 밀봉해주세요.
22986	49410	5	 있는데..! 아직 너무 어려요.  결혼 할라면 아직 멀었지. 걔랑 하게 되리란 보장도 없고.
22987	47682	2	어제?  아 그래 내가 입었어 어제.
22988	30909	7	음.. 배달 음식 뭐가 좋을까요? 드시고 싶은거 있으세요?
22989	22633	3	내 자식이 그런 일을 겪었다고 생각하면… 잠도 안 올거같아.
22990	54908	6	아 왜?
22991	78701	6	그 때 이후로 할아버지는, 일본 쪽은 쳐다보지 않는단다.
22992	46223	5	너 아빠랑 싸웠다며?
22993	13046	1	가족들끼리 이렇게 갈 수 있는 날도 얼마 안 남았지.
22994	9324	6	나라고 아빠한테 잘하고 싶지 않겠어?
22995	48789	7	자기야 이번 주 주말에는 뭐해?
22996	1202	6	야 집까지 다왔는데 다시 가자고?
22997	72437	2	"주변에 광산이 있었는데, 사람이 안 사는 데여서.	 그래서 거기 검은 돌들로 걔를 덮었어요."
22998	56594	6	그게 왜 그러지. 내가 분명히 이 건물 계약할 때 보일러 새로 갈았다 그랬는데?
22999	60204	5	맥주로 탈색하기? 집에 맥주가 있나?
23000	79226	6	왜그래. 마음 안 떠났어. 아직 너 좋아해.
23001	71624	7	잠깐이라도 봤으면 됐지.        UFO, 진짜로 있는 거네 그럼.
23002	23508	1	그래? 엄마가 화장실 갔다가 늦게 오시네… 아빠는 어디계셔?
23003	75130	6	저는 안 나는데. 아니면, 제가 방금 샤워하고 나와서 그런가.
23004	73242	7	그런가?
23005	340	6	아! 짜증나!
23006	73300	7	"뭔가 그럴 것 같았어요. 에일 안 좋아할 것 같았어~ 	저는 에일 좋아하거든요."
23007	53401	6	아 아직 안 나왔어요.
23008	53508	6	네 들어가세요.
23009	77912	2	"그럼. 어렸을 때부터 너희 엄마가 	한 번 한다고 하면 꼭 하는 사람이었어."
23010	34512	4	오늘 집에 가서 한 번 만져보세요. 엄청 딱딱하게 뭉쳐있을걸요?
23011	37579	3	제가 언제 뒤집었어요? 참나.. 노력도 안 했는데 이렇게 많은 걸 이루다니.. 제가 오늘 운이 좋네요. 복권을 샀었어야 했는데.
23012	38574	2	그 분들은 정신적인 충격이 굉장히 크세요.
23013	29809	7	개똥 같은 소리하네.
23014	21485	1	야... 너 희정이랑 잘 안 됐다며...
23015	22521	3	그런가… 애가 취직도 못하고 힘들어하는거 보고 있으면.. 내 잘못인가 싶어..
23016	13109	4	그래. 뭐 나야 기름 값 좀 더 들겠지만. 너네 동네에서 자주 보자.
23017	6406	0	네. 평소에 너무 싫어해서 보기만해도 구역질이 나는 남자 상사가 있는데요. 이제는 여차하면 힘으로 제압해버리자는 생각을 해요. 실제로 그럴 건 아니지만, 마음이 좀 편하달까.
23018	78901	6	그런가? 아닌데, 요즘 한국 많이 깨이고 있는데?
23019	46445	0	사과하세요!
23020	1079	6	장난하냐?
23021	45209	4	오늘은 또 아침부터 무슨 우니 초밥을 만든다고. 하, 고집을 꺾을 수가 없다.
23022	9703	3	음… 지금 너 여자한테 니 먹을 생선가시 발라달라고 하려는 거 아니지?
23023	79151	6	"내가 경단녀 동생, 배려하려면 어떻게 해야 되는데!	 나도 일 그만둬야 되냐?"
23024	79186	2	"민지 언니도 나이가 있잖아. 	 헤어진 거 후회하고 있을 수도 있어.	 오빠가 연락 한번 해봐.	 그 뒤로 한번도 안 해봤지?"
23025	42349	3	읍내에서 변호사? 우리 집안에선 서울에 있는 검사들만 여럿이야.
23026	40807	4	성원중 교복은 많아… 내일 개학한다고 잔뜩 드라이 해놨는데…?
23027	38641	3	일처리 하나 제대로 못해서 경찰 끌어들인 주제에..
23028	7167	5	아 맞다. 수영복 새로 사야 되는데 엄마한테 말해야 되는데 까먹었어.
23029	34625	3	아니면… 나 방에 가 있어도 돼? 진짜 올라 올 것 같단 말이야..
23030	2571	7	 아 물론이죠, 가슴에 영원히 묻을게요. 여기 표 값!
23031	18953	7	역시… 회장님 답다. 나는 어릴 때 그런 생각 못 했는데.. 니가 잘 크고 있는 것 같아서 너무 다행이야.
23032	60602	4	오빠 나도 휴대폰 할래.
23033	28149	3	엄마 우리 회사 변기에서는 음악도 나와… 제발… 우리 이 집에 산지 20년도 넘었어. 변기 바꿀 때 된 거라고.
23034	15951	1	요즘은 알러지 없어?
23035	72126	7	네. 선생님 <그날의 범위> 읽어보셨어요?
23036	63038	0	어른한테는 공손하게 말해야 되니까.
23037	72822	7	그 여자친구가 너를 좀 닮았어.
23038	41903	4	그 사람은 내 손을 잡고 함께 춤을 춘 후, 그 손에 입을 맞췄지. 나는 그 촉감을 잊을 수가 없어…
23039	35082	0	해준게 중요하지!
23040	75807	6	"그니까 형이 왜 내가 잘 되기를 바래. 	엄마 아빠도 아닌데."
23041	6515	3	맛이 간다니? 말을 뭐 그렇게 해! 맛이 간 건 내가 아니라 음료라고.
23042	35055	1	싫으면 마.
23043	29910	7	그러면 예약하자.
23044	51294	5	너는. 너는 어떻게 하고 싶은데?
23045	68794	4	.....이상하지?
23046	31117	3	아니 그럼 그게 힘들었던 사람들이 바꾸어나가야지. 그대로 하는게 어딨어.
23047	66453	4	최근에 밭일을 좀 많이 했지.
23048	17239	1	그만큼 언니가 널 잘 돌봐줘야 한다는거지~
23049	16794	0	아니, 그게 아니라! 여자들이 좋아하는 건 내가 잘 안다, 이거지.
23050	34235	0	이현석 너 엄마한테 얘기할 거 없어?
23051	51178	0	위로 위로 올라 가는거지.
23052	45240	5	아하. 그래 좋아 보이네. 부럽다 야.
23053	11071	0	아빠 맨날 저녁식사 중에 반주하잖아.
23054	15645	1	네. 아마 그 쪽에서 그 남자랑, 다른 사람들 사이에 시비가 좀 붙었었던 것 같아요.
23055	4198	3	그거야 나잇대가 그러니까 그렇겠지
23056	23582	2	그냥 움직이는게 아니라 서로 막 싸운대. 이순신이랑 광개토대왕이랑 칼로 싸운댔어.
23057	16023	0	해보고 정해. 해보고. 무작정 일년 등록하지 말고.
23058	857	6	야 그러지마 우리 작은 기쁨은 누리면서 살자
23059	37909	2	네… 봤습니다.
23060	75417	2	그것도 아직... 죄송합니다! 점심 먹고 바로 전화 돌릴게요.
23061	64712	5	일본 노인들이 오래살어?
23062	5536	0	 엄마는 맨날 다 들어놓고 뭐라고 했냐고 다시 물어…
23063	62208	4	"안 그래도 니 아빠, 	 너 자취 시작하고 얼굴 코빼기도 안 비춘다고, 엄청 서운해하고 있구만."
23064	53960	2	소민이가 잘못 본 거 아닐까~? 산타할아버지가 바빠서 먼저 다녀가셨나...?
23065	38211	2	한… 십분 정도요? 부장님 근데 진짜 안에 있는거… 모형이 아니라 진짜 시체에요?
23066	42560	2	모르겠어요. 저한테서 냄새 나나요?
23067	14393	4	아 그래?
23068	65467	0	당연히 안되지! 자매는 항상 사이 좋게 지내야 되는거야.
23069	63448	5	우와…할아버지도, 모르는 게 있어요?
23070	58866	4	아직은 아무도 몰라.
23071	51939	5	할머니, 내가 도와주께!
23072	24932	2	그래서 아버지, 그 마라톤 나가기로 하신거에요?
23073	48305	7	그래그래 그게 좋겠다. 김밥 같은거 시켜서 집어먹을게.
23074	44252	1	디저트도 좋아하세요? 
23075	31351	1	나는 처음 듣는 소린데?
23076	76965	2	왜?
23077	49190	2	그래서 말인데요. 제가 어.. 초기 자본이.. 어 그러니까 모아놓은 돈이…어..
23078	71961	4	 ….그럼 나 갈게. 잘 지내.
23079	29790	4	삐졌어?
23080	27939	3	그 아저씨 통신 대리점을 해?
23081	38766	0	그럼, 특권층이지. 돈 잘벌어.. 사람 목숨 쥐고 흔들어… 아주 뵈는 게 없다니까.
23082	53028	5	 아 아닙니다. 근데... 우리 주민이가 뭘 잘못 했나요.
23083	64949	0	 내가 너한테 매번 그렇게 돈을 꿔주고 그래서       오늘날 니가 이 모냥 이 꼴 아니냐.        상윤이는 좀 강하게 키워야겠어. 너도 돈 꿔주지 마.
23084	53481	6	"줄인다기보다, 리스크를 줄이기 위한 저희의 분산 투자라고 생각해주세요.	 원래 계란도 한 바구니에 넣지 말라잖아요."
23085	47426	2	형… 바빠?
23086	30996	4	맞아. 독재 정권때는 신문도 믿을 수 없는 거였어.
23087	50706	0	어휴, 넌 왜 이렇게 까탈스럽니. 그거 비싸잖아.
23088	67905	6	" 어! 어...!!!	 진짜 뒷사람이 훔쳐갔네...!! 아이고."
23089	326	6	안 돼. 그냥 그거 다 먹으면 사. 저번에도 유통기한 지나서 버렸잖아.
23090	6014	3	 헤엑.
23091	56291	7	"아니, 끌어안고 부벼대면, 따뜻하니 얼마나 좋아. 	 옛날부터 엄마는 그런 게 없어. 맨날 앵겨붙는다고 쳐 내기나 하고."
23092	61936	0	아이 뭐야. 사온다고 그래서 기대했는데. 
23093	40069	2	혹시 컴퓨터 공학과 한석원 교수라고 아시는지요.
23094	39504	0	이번 달 까지는 보게 해줘야지. 이번 달 까지는 반반 냈잖아.
23095	45471	4	이거 어디 가서 얘기하면 죽여버린다고 했어요.
23096	42132	2	우리 반 애들이 국어 망쳤다고 난리났어요.
23097	56842	0	아니, 노인들을 이렇게 불러다 놓고. 벌써 열한신데 집은 언제 보낼려고 그러는거야.
23098	34559	4	잘못? 아직도 그런 소리가 나와? 그렇게 맞을 만큼 잘못했어? 니 마음에 안든다고 사람을 그렇게 만들어? 난 너같은 자식 둔 적 없다.
23099	57902	5	맛 없는거 어떻게 알아. 너 술 마셔봤어?
23100	30044	7	보내주면 좋지. 또 안 나와도 되고.
23101	5046	5	이야, 대단하다. 형부가 잔소리 안 해?
23102	30245	4	형님... 제발 한 번만 봐 주세요...
23103	16861	4	응. 유학 다녀오는 걸로 족할 줄 알았더니, 한국에서 사는 건 성에 안 차는가봐.
23104	8832	6	너를 보면 소리 지를 기분도 사라지겠구만. 왜그런다니.
23105	13537	5	영화? 그러게 영화 보러간지도 오래 됐다.
23106	79078	6	"아, 왤케 서둘러~ 아직 8시간이나 남았구만!	 야야, 2차 안 갈거면, 여기 조금 더 있다 가.	 이모! 여기 소주 한 병 추가요!"
23107	16192	1	그냥 바빠서 정신이 없으셨겠지.
23108	57066	6	어휴 우리 세빈이가 밖에서 저러고 다닐까봐 걱정이다.
23109	74415	6	그래도 밤 늦게 가시면 힘드시잖아요.
23110	49280	5	저희가 제육이 메뉴에 없는데요.
23111	37006	3	아휴 진짜. 언니 바보야? 한곡에 500원. 코노니까 코인으로 넣는거야. 오락실처럼..
23112	14823	5	뭔 티켓팅인데?
23113	48063	5	진짜죠???  꺄- 잘됐다.
23114	50108	7	교실 가서 책 가져올래?
23115	6120	3	어 그러네요.
23116	34598	0	그 사람도 이씨야? 이씨들이 나쁜거 같아.
23117	4710	0	난 그게 이해가 안돼.. 커피를 다 마셨으면 나가야지  쓸데없이 왜 앉아있는지 모르겠어
23118	45083	4	이열~ 짜식 그래도 멋있다 야. 웹드라마라니.
23119	54951	7	엄마 나 오늘 도시락!
23120	14881	0	안 그래도 기숙사 떨어져서 심란한데 왜 자꾸 깐족거리냐.
23121	35974	1	뭐가 제일 맛있었어?
23122	37550	3	안돼요... 저도 바빠요…
23123	77602	2	아이고, 그래도 너를 어떻게 믿고 맡기냐.        됐다. 이따 엄마 들어오시면 같이 사러 갔다 오자.
23124	16103	1	응 그치.
23125	60297	0	이해하는 것도 한 두번이지.          엄마는 맨날맨날 까먹어.
23126	68984	3	"이게 죄송하다고 될 일이야? 	도대체 무슨 생각으로 그런거야?"
23127	47272	2	아니 안 먹었어.
23128	32580	2	삼산 병원이래. 당장 오지 않아도 괜찮대. 심하진 않은가봐...
23129	6921	5	다른 선생님들도 혼내시는 건 아니잖아.
23130	30356	7	오.. 넌 다 계획이 있구나?
23131	14750	1	그럼.. 우리 둘이 반반 씩 내자.
23132	63810	5	아 네~ 무슨 일로 오셨어요?
23133	58554	5	무슨 대학원?
23134	71794	7	오~ 밝아서 괜찮다 이거지?
23135	37390	0	왜 또 우리한테 난리에요? 고모가 화내야 될 사람들은 따로 있는데… 왜 겨우 벗어난 우리한테 이렇게 난리를 치는거예요?!!
23136	19247	1	그냥... 너무 많아서 다 얘기할 수도 없어.
23137	38674	5	아.. 그래요..?
23138	65457	0	회사랑 집은 다르잖아.
23139	37904	2	검색하고… 제가 사진에 관심이 있어서. 사진 까페 좀 들락날락 하고 합니다…
23140	54450	5	어 왜?
23141	20637	1	오늘은 회사일이 좀 바쁜가 봐. 퇴근을 늦게 할 것 같다고 하더라. 회식도 있을 거 같다고 하고. 그러니까 지은이 아무래도 먼저 자는 게 낫겠다. 그치?
23142	34459	0	네. 우리 엄만 진짜 천사예요. 모기 한마리도 잘 못죽인다구요.
23143	46040	1	응. 요즘 애들이 그렇게 말한대.
23144	44526	1	그거 뭐 들고 가기도 귀찮고.
23145	10544	7	이번엔 방 청소를 좀 해야 할 거 같아.
23146	42835	5	내가 뭐, 너한테 못한 게 있어?
23147	72970	7	아까 해미 언니, 집에 왔었는데.
23148	15002	3	선배… 대학가고 나서는, 제 연락 씹으셨었잖아요. 저랑 연락하기 싫으셨던 거 아니에요?
23149	20062	1	말고, 다른 거 없어?
23150	52257	5	뭐라고? 언제?
23151	46621	5	뭐가.
23152	76841	6	아니거든?
23153	8434	6	그러니까요. 면접보러 올 때 느꼈던 거랑은 너무 분위기가 달라서 당황스러울 정도예요. 원래 있던 직원들이 텃세 부리는 건가 싶기도 하고.
23154	49020	7	저희가 주말에 마을 분들 다 초대해서 잔치를 열려고 하거든요.
23155	59098	0	그럼 어떡해? 니가 밥 할거야?
23156	41068	2	죄송합니다. 정말 죄송합니다.
23157	40324	5	박평지? 설마, 트렁크 안의 코끼리와 거북이?
23158	64539	5	"니가 워낙에 경제 관념이 없었잖냐. 	예전같았으면 여기저기서 대출받고 그랬을텐데, 	일 좀 하겠다 하는 거 보니까 이제 사람됐다 싶어서."
23159	5557	4	근데 우리반에 애들 다 스마트폰 사서.. 초등학교 왔다고 다들 사준대..
23160	50666	2	그냥 엄마 모르는 친구에요.
23161	60573	0	오빠 이빨 깨끗이 닦아.  깨끗이 닦아도 충치 생길 수 있어.
23162	17071	1	응. 나, 이제부터는 비건이 되려고 해.
