	Unnamed: 0	multimodal_emotion	text_script
7366	15044	5	그래? 잘됐다. 그럼 이번에 처음으로 가 보면 되겠네. 대학교 축제 꽤 재밌어. 연예인들도 많이 오고.
7367	16056	1	가격차이 감안하면 정말 굉장한 걸?
7368	30842	4	대학을 안 다니는 사람은 사람 구실을 못해? 할머니 그거 너무 차별적인 발언이다.
7369	35695	0	부모님 모시고 와라. 오셔서 무슨 일이 벌어졌는지 당연히 아셔야 하는 일이야.
7370	25210	3	나도 다른 사람들 다 간 줄 알고 뒷정리하다가 화장실에 들어갔는데.. 어떤 사람이 쓰러져 있어서 얼마나 놀랐는지 몰라.. 꿈에 나올까 겁나는 광경이었는데… 암튼 그 사람이 왜?
7371	25551	2	그랬구나 나는 언니랑 경쟁심이 심했지만 나이 들어서는 그냥 친구처럼 됐는데..
7372	40269	5	진짜요?
7373	38022	0	야 너 지금 장난하냐? 진지하게 들어 임마. 진지하게.
7374	50702	0	우리가 돈이 어딨어.
7375	62171	4	제주도로 갔었습니다.
7376	77302	6	엄마가 다니라고 하니까 그냥 다니는거죠.
7377	16993	1	아니, 그래서 그 차는 우리 아들 주기로 했어. 아들놈도 차 새로 바꿀 때가 됐거든.
7378	52339	5	 네? 무슨 말씀이신지...
7379	16878	0	그래, 어플로 손님 받아서 태우는 서비스들 있잖아. 그것들 때문에 택시 승객이 많이 줄었다니까.
7380	77333	6	"그건 저도 모르죠. 제가 어떻게 알아요. 	그건 다른 애들한테 물어 보셔야죠."
7381	43677	3	 아 네.
7382	68256	3	"그럼 그 형은 어디로 갔는데. 	 설마... 죽은거야?"
7383	49452	7	아빠? 아빠는 파란색 크레파스로 얼굴을 그리고
7384	62105	6	"그러니까, 서럽게 돈 버는 사람끼리, 좀 돕자고. 	 이거 뭐, 어려운 일도 아닌데."
7385	9080	6	아.. 일은 내가 알아서 할게. 얼른! 어휴  가 봐.
7386	45736	5	펜을 줍다가??? 펜을 줍다 의자에서 떨어졌다고??
7387	68595	2	그게 무슨..?
7388	14946	4	무슨 시험에 목숨까지 걸어..
7389	45386	3	너 미쳤어? 학교에서 담배를 펴?
7390	36505	0	제가 바보인 줄 아시냐고요! 왜 동현이만 만원 주셨어요? 저는 오천원 주셨으면서! 제가 누나라고요!
7391	64629	5	네덜란드? 좋지. 근데 네덜란드로 특별히 쓰는 이유가 있어?
7392	26560	2	 아니야…. 내… 말이 맞아.. 아직 숨쉬고 있어… 일단… 일단 119를 불러라.
7393	42545	5	둘이 지내기엔 충분하지.
7394	39039	5	음… 중소형차를 찾고 있는데…
7395	73620	7	재밌어?
7396	6914	4	오늘은 엄마가 데리러 오기로 했어요. 근데 오늘 엄마 일이 또 늦게 끝났나봐요.
7397	41733	4	그렇구나… 이거 미안해서 어쩌지…
7398	14744	1	이건 어때?
7399	52466	2	죄송합니다. 제가 아직 처음이라.
7400	23489	1	응. 그래 거기. 어딘지 알아?
7401	4579	0	그니까 내말이.. 이렇게 아무나 막 들어올 수 있는 이 시스템이 잘못 된거 아닙니까? 학생 어떻게 생각해요?
7402	73261	7	저는 옆 방에 이사 왔어요.
7403	77056	6	아빠 나 심심해.
7404	61542	5	 오우 대박. 뭐라고 고백했어요?
7405	77791	6	"내가 엄마를 뭘 힘들게 해. 	엄마가 날 힘들게 하지."
7406	19529	7	그냥 각오하고 일해야겠네요…
7407	55845	7	그래요? 그럼 저는 너무 좋죠.
7408	73655	7	 지금 계속 만나고 있는데?
7409	16626	4	그 사람들이라고 그걸 모르겠니? 돈이 드니까 그렇지,
7410	30404	7	알았어. 내년에도 어린이 수영 캠프 갈게. 그때는 해마반까지 올라갈게.
7411	4737	4	 네.. 그러시구나~
7412	1600	7	얘는? 다 큰 처녀가 술 먹고 안 들어오는 게 오케이야?
7413	40158	5	뭔데?
7414	36706	1	나 절 하고 새뱃돈 받아서, 적금 부으려고.
7415	71597	3	야 개그친거잖아 개그. 무슨 개그를 구분도 못하냐.
7416	56141	7	어 그거.
7417	26002	3	미안해…? 너는 할아버지 카네이션도 안 줬으면서. 양갱은 뺏어 먹냐?
7418	40742	0	안 그래도 부를거에요! 기다리세요!
7419	67518	4	귀여워라. 외로워서 그런가?
7420	56017	6	아니, 음악이야 카페 안에서만 들리면 되는 거 아니에요?         그쪽 음악 때문에 하루종일 정신 없다구요. 좀 줄여주세요. 부탁합니다.
7421	5341	5	그래요? 나는 처음 알았네.
7422	59786	0	미쳤나 그 자식?!?! 빌라는 왜 정현이가 갖고 있는데? 희진이는 어쩌고?
7423	24462	3	아닌데? 나는 그런 적 없는데?
7424	35596	4	아유, 우리 딸 눈치도 빠르네~ 그런 거 아니고… 아빠 나쁘게 생각하지는 마. 그냥 엄마랑 아빠랑 둘이서 잠깐 문제가 있는 거야.
7425	38546	4	그래요. 아무튼 그동안 너무 고마웠어요. 다른 데 가서도... 잘 살아요.
7426	79330	6	승재씨는 나를 사랑하기는 했어?
7427	14442	0	아우! 답답해.
7428	13656	3	언제까지 불경기일지...
7429	64754	0	아니 글쎄, 다르다니깨.
7430	73252	7	그러니까 좋은 사람이지.        나한테 이보다 더 좋은 사람이 있을 수가 있나?
7431	16165	1	왜?
7432	53734	5	간헐적 단식이요?
7433	75603	3	진짜. 내가 대신 한 대 때리고 싶다.         이거 우리 엄마가 알면 기절초풍하겠는데요?
7434	30567	3	그동안 봐 줬더니 이게 막 기어오르네?
7435	46406	1	네 그럼 자료는 정리해서 이따가 퇴근 전에 가져가 드리겠습니다.
7436	71631	7	좋았어.        안녕! 만나서 반가웠어!        다음에, 우리 엄마 만나면, 안부 꼭 전해줘.
7437	2168	7	뭘까?
7438	49467	7	고마워.
7439	26697	2	이 어깨를 수술을 해서 들어내야하고요.. 운이 안좋으면 세포가 전이되어서 … 최악의 경우엔
7440	72137	7	재밌죠. 감정 묘사가 잘 돼있어서 진짜 금방 읽혀요.
7441	46682	0	언니! 또 먹은 거 안 치웠지!
7442	53594	2	근데 제가 좀 기왕이면 정기적인 데를 구하고 싶어서요.
7443	54847	6	아 두 달에 한 번 줘야 돼.
7444	18863	1	아 들어오는 길에 봤는데 줄을 섰더라?
7445	26933	2	아.. 요즘 안그래도… 장이 좀 안 좋긴 했는데..
7446	39720	3	진국?
7447	59793	3	내가 봤을 땐 그런데. 그래서 조심하라고도 했는데,        귓등으로도 안 듣더라. 아주 세기의 사랑을 하고 계셔요.
7448	16179	1	덕자 봐라. 걔는 한국에 있는 날이 더 적어.
7449	76400	2	"그것 때문에 새로 컴퓨터를 사는 건 좀 어려울 것 같고, 	집에 있는 컴퓨터에 카메라를 다는 건 어때?"
7450	78905	3	에이, 치사 빤스같으니.
7451	40305	1	끝까지 살아야 한다!
7452	77706	6	애들은 소풍 간다고 다 엄청 좋은 옷 입을텐데.        저는 그런 옷이 없단 말이에요.        평소에 입던 옷 입고 가면 애들이 무시할텐데.
7453	22757	2	아휴… 뭘 이거 못 먹었나.. 왜 이렇게 배가 부글부글 거리지..
7454	59017	2	아침에 환기시키려고 열어놨지.
7455	39482	0	그래. 돈 없다 쳐. 내가 뭐 비싼거 사달랬어? 바디로션 사달라는게 그게.. 무리한 부탁이냐? 너 어제 보니까 친구들이랑 술은 또 엄청 마셨더만.
7456	30208	1	�� �ű� ����.. �� �� �� �ƴ���?
7457	77897	2	그게 그렇게 좋냐?
7458	15650	1	네… 그래서… 쓰러져 있는 사람을 보고는 바로 신고를 하신거고요.
7459	46779	5	뭐 어때.
7460	28060	3	그래… 내가 무슨 수로 엄마를 이기냐…
7461	55850	7	그게 다 능력이지. 걔는 참 판을 잘 읽어.
7462	4924	0	곰팡이가 눈에 보이지 않아도 포자가 날아다녀요. 그게 호흡기에 얼마나 안 좋은데요.
7463	52275	5	형 피임 안 했어?
7464	43621	1	아 저는 커피 안 마셔서 탕비실 이용 별로 안 할 것 같아서요.
7465	39337	0	무슨 개수작이야?
7466	50615	0	그냥 주는 대로 먹어.
7467	55031	7	그래. 평일이라 사람도 없으니까 맘껏 달려. 누나가 서포트해줄게.
7468	47089	5	어…2시?
7469	57273	2	응. 근데 나는 거의 못 봤어. 너무 무서워서.
7470	78082	2	"그렇잖아. 그 나이에 노후대책을 세워야지,	 애기를 데려오냐."
7471	7681	3	필요한 걸 사라 필요한 걸.
7472	61706	4	그래도 3만원만 빼주세요.  학생이라서 그래요.
7473	54065	6	엄마 우리도 캠핑 가면 안 돼?
7474	45410	1	여자 화장실이 그런가요?
7475	5212	0	아니, 난방비가 너무 부풀려졌다는 거야. 우리가 개별 난방이 아니고 중앙난방식 시스템인데… 이게 과연 제대로 정산이 된 게 맞냐는 거지!
7476	23313	2	응! 갑자기 애가 얼굴이 빨개지더니... 가만히 앉아있다가...오줌을 싼거야…! 그래서 지욱이가 막 울고 애들이 놀리고 그랬어.
7477	35559	4	나는 시험 하루 전 날에 공부 시작해도 백 점 맞아.
7478	39950	4	미안… 사수라 뭐 어쩔수가 없어.
7479	13835	3	응. 20대 초반으로 보였는데.. 그 녀석도 끽해야 30대 초반이었구만.
7480	69562	3	에이, 무슨 사과 자르는 소리가 그렇게 나나.
7481	24335	3	넌 왜 이렇게 입 맛이 신토불이야?
7482	40046	2	그래도 하루 고생하면 지구 반대편을 구경할 수 있잖아요. 할아버지는 에펠탑 궁금하지 않으셔요?
7483	42514	5	 어머!
7484	29120	2	그랬겠다 진짜.. 너무 무서울 것 같아.
7485	50270	7	어. 아줌마도 어머님 뵙고 싶다. 언제쯤 오시니?
7486	42887	2	아 그러게요… 죄송합니다. 제가 이런 자리 처음이라 좀 떨려서…
7487	7	3	아이, 그거 좀 입은 것 가지고 쩨쩨하게 그러냐?
7488	34071	1	아이.. 참… 근데 뭐 어차피 갈아탄 사람인데, 앞으로는 다신 얼굴 볼 일 없겠네요.
7489	26288	3	그런게 어딨어요. 방금 그냥 선물로 주신다고 했잖아요. 성적올라서 사주는 거라고.
7490	21553	3	아... 저번에 지웅이 보니까 엄청 못 하던데...
7491	4869	0	제가 지금 너무 하는거라구요?
7492	58931	4	네. 어른들이 공부 열심히 하라고 할 때 공부 할 걸 그랬나봐요.
7493	44536	1	나 쫌 괜찮은 분 찾았는데, 핸드폰으로 보낼까?
7494	58977	5	아 정말?  어머니랑 같은 기수 되겠네.
7495	2809	7	형님정도면 아이돌이지.
7496	19278	7	 너랑은 이런 것만 죽이 잘 맞아서 너무 좋아.
7497	60617	0	 아 왜 때려.
7498	4960	4	 아이고, 다리에 힘이 풀려서 도저히 일어서지를 못하겠어.
7499	74798	6	그게~ 기차표를 못 끊었어요.
7500	14847	1	무슨 로또를 사. 괜히 돈 낭비하지 말고, 그럴 돈 있으면 나 떡볶이나 사 줘.
7501	10466	7	어딨게?
7502	35813	0	니가 친구를 다치게 해놓고.. 그렇게 말하니까… 아빠가 진짜 속상하고 화가 난다…
7503	12264	5	에!?
7504	45355	1	조금만 참아. 고 3이잖아. 니가 좀 참아. 원래 고 3들은 다 까탈스러워.
7505	8534	6	그거 좀 혼났다고 이러면 어떡하냐?
7506	22174	2	아니. 그런 거 아니고요.
7507	78975	6	 복잡하다 복잡해.
7508	74338	7	그러니? 느이 엄마가 이번에 하나 사줬다. 예쁘지?
7509	49032	7	 아이고 할아버지 또 이러시네. 할아버지 아드님이 회사 가 있을 동안 제가 할아버지 돌봐드리려고 매주 오고 있잖아요.
7510	30465	7	학원 헬스장에서 하루에 한 시간씩 운동하고 있어요.
7511	42797	5	어! 저기 뚱땡이 지나간다. 니 남친아냐?
7512	22016	2	그치? 그리고, 우리가 그 리뷰에 가이드가 정말 친절하고 책임감 있었다고 적었잖아?
7513	24456	3	맞잖아. 뭘 아니야. 지난번에 우리집 와서 식혜 가져간 걔 구나?
7514	27212	3	너는 엄마한테 용돈 받잖아. 용돈받아서 다 어디다 쓰냐?
7515	3703	4	나도. 난 커서 결혼 같은 건 안 할래.
7516	61433	4	알겠어요.
7517	16992	0	차? 너 작년에도 새 차 샀잖아. 일 년만에 무슨 차를 또 새로 사?
7518	29543	1	그래. 그게 맞는 거 같다.
7519	64200	5	 됐다. 환불해줘.
7520	40214	5	저는 진짜 어쩌다가 가끔 피는 건데요?
7521	29454	3	고작 한…마리요?
7522	78342	6	언제 언제 가세요?
7523	71712	7	멋있다. 그럼 너도 고등학교 가면, 알바할거야?
7524	15500	0	희찬이가 물건을 훔쳤다고요?
7525	46362	1	뭔데요?
7526	1976	7	그냥 하는 말이 아니라 정말로, 여기 커피가 맛있어요.
7527	79207	6	아이, 그건 모르지. 술자리가 언제까지 갈지는. 내가 어떻게 알아.        그리고 회식도 회사 생활의 일부라고 내가 말 했잖아.        자기, 설마 또 삐진거야?
7528	8234	6	맞벌이를 하고 있으니 은혜를 돌봐 줄 사람이 없어요. 은혜 엄마네 직장도 워낙에 일이 많고. 저희 부모님은 편찮으시고. 은혜 엄마네 친정 부모는 해외에 계시고.
7529	19250	1	저도 선생님처럼 더 많이 배우고 싶어요
7530	15753	4	2천원 올려주시는 거면… 파격인상이긴 한데…
7531	69701	4	괜찮아 세리야. 선생님이 뭐라고 안 할게.       솔직하게 말해도 괜찮아.
7532	45290	4	확실히 처리하겠습니다. 정말 죄송합니다.
7533	41086	2	없는데요?
7534	39533	0	나는 이십대잖아. 금붕어야? 니가 찍어 올렸잖아.
7535	39008	5	손주를 처음 딱 보는데, 그 기분은 말로 설명을 못 해요.
7536	21086	1	청슬학원. 너는?
7537	10311	7	저도 고민 좀 해볼게요.
7538	78690	2	헐. 그게 할아버진가봐!
7539	24378	3	그림만 봐서… 내용이 이해가 돼?
7540	31161	4	늦었지.. 사실 이십대 때부터 운동을 했으면 정말 좋았을 텐데…
7541	75452	6	"평소에 안 먹든거? 	 나야 모르지. 니가 암거나 시켜봐."
7542	8563	7	이상한 말이 아니야~ 암튼 할머니랑 와서 좋다
7543	51844	0	엄마 올 때, 가게 다 닫지! 배고파 죽겠는데! 몰라 라면 먹을 거야!
7544	14723	1	그러게! 진짜 비오네! 너 우산 있어?
7545	69949	4	"네. 아빠가 누가 이기나 보자고 했어요.	  아! 말하지 말랬는데."
7546	10668	7	어.
7547	56310	7	그러네.
7548	44365	1	네. 먹고 갈게요.
7549	30056	1	우리? 다다음 주 월요일.
7550	51490	5	어릴 때 오는 여자애들도 있대.
7551	53039	6	어. 아 진짜 재수없어. 2시간만에 저녁도 안 먹고 헤어졌잖아.
7552	64877	4	그 양반 성품이 아주 모난 데 없이 둥글고 착했지.
7553	8557	6	많이 주긴! 엄청 짜!
7554	58970	5	네.
7555	30054	3	쪼끄만 게 무슨 소리야.
7556	40888	2	어머? 무슨 그런 무서운 소리를 하고 그래? 신고라니?
7557	73964	2	하고 싶은데. 요즘 핫한 성형 어플 깔아볼까?
7558	40010	0	구청에 찾아가서, 신고할겁니다.
7559	28103	2	그치? 처서 지났으니까. 어제가 정월 초 같은데, 벌써 추석이다?
7560	61718	0	아니… 아 선생님 진짜 눈치 없으시네.
7561	44095	4	아쉽다….
7562	31207	1	나 이제 수영장 그만 둘거야.
7563	47997	3	아니 근데 보니까 미성년자신 것 같은데. 이런 식으로 하시면 안 되죠. 모르는 사람한테 이렇게 막 담배 사달라고 하고.
7564	49909	7	그래. 그리고 1분 만에 입만 헹구지 말고,3분 동안 정성스럽게 닦아야 해. 알았지?
7565	79300	3	………..고마워.
7566	71618	3	잔말 말고 따라와.
7567	49035	5	내 아들 친구여?
7568	2857	3	 당연하지 아빠. 이건 비싼거야. 오빠가 사온 거 그거랑 달라. 어디셔 사온지도 모르는 그런건 마시지도 말고 버려 아빠.
7569	16199	0	어유어유, 시끄러워. 가!
7570	21698	1	밖에 비 온다.
7571	5642	0	야! 얼른 니방으로 안갈래?
7572	71059	7	다행이다.
7573	74158	6	"모르는 소리 말고, 모름지기 군대는, 가서 추위도 겪어보고, 제대로 고생을 해봐야	 철도 들고 배우는 것도 있는 거야."
7574	10379	0	그래, 아픈 건 질색이야.
7575	45572	0	 아 뭐야아!!  고3인데 지금 새로운 학교 가면 뭐 어떡하라고!!! 학원은 어떻게 가고!!!
7576	22894	1	누나 석호 알지? 내 친구.
7577	18937	7	우리 조카~~~ 멋진 조카~~~
7578	60113	4	세상에 정의가 없어 정의가.
7579	55428	7	아니, 내 친구가 너 완전 팬이래.
7580	48693	2	이제 일을 슬슬 그만 해야하나 싶기도 하고.
7581	65700	4	" 됐어.	 그 말이 더 비참하다. 조카한테 여자 소개받는 삼촌이라니."
7582	45081	5	너는. 요즘 좀 어때.
7583	54843	6	내가 키우던 선인장에 물 줬어?
7584	64881	4	아니에요. 아버지가 고생하셨죠. 긴 시간 차에 있는 것도 일인데.
7585	38911	4	허어… 참.
7586	77854	2	"할머니 나이도 많고 몸도 힘들잖아. 	은퇴할 나이 아니야?"
7587	555	3	아 중국갔나? 하여간 김대리는 어차피 라인을 탔으니까. 그것도 팀장님 대신해서 간거잖아
7588	846	6	아까도 쉬셨잖아요
7589	14151	1	나 근데 칼 있어.
7590	3795	3	미세먼지 무서워서 방에 있는 먼지 다 먹게 생겼네 아이고
7591	12564	1	뭐. 나쁘지 않아. 나는 친구가 여기 MD여서. 계속 쓰게 되네.
7592	1323	6	진짜라니까.
7593	64546	5	넌 나이가 몇인데 아직까지 반찬 투정이냐?
7594	40536	0	내가 못 들어서 다시 물어봤어?!
7595	38582	0	그럼 돈으로 해결을 볼게요.
7596	56593	6	아니, 어제까지 멀쩡하던게 갑자기 이런다니까?
7597	44564	1	어제 경아가 나 찾아왔다.
7598	5074	4	이런 저런 먹고 사는 일이 워낙 바빠서요, 죄송해요.
7599	73226	7	"응! 그 형! 그 형이 여자친구랑 	하루에 한 번? 아니면 두 번씩! 한 시간 정도, 영상통화를 한대."
7600	40322	5	누군데?
7601	11951	1	왜 또 애늙은이처럼 그래?
7602	39283	5	무슨 기회?
7603	79138	6	"허... 	 오빠는 그렇게 일만 해서, 결혼 언제해?"
7604	49039	5	기훈이가 회사를 다녀?
7605	8222	5	아 정말요? 저도 반갑네요.  물건 보실래요?
7606	11774	1	정말?
7607	63297	0	그럼 이거 마셔봐. 감기 하나도 안 걸린단다.
7608	52640	5	어? 아니. 뭐 생겼어?
7609	46035	1	그럼 그냥 엄마가 해줘.
7610	16638	4	 아이고, 저런…
7611	33853	0	내가 지금 소리를 안 지르게 생겼어!
7612	55430	7	아니, 걔가 너 나오는 드라마도 다 찾아보고,        저번에 너 뮤지컬 나왔을 때도, 회차마다 가서, 본 애거든.
7613	24531	1	응. 번호 이동은 통신사를 바꾸는 대신 좀더 저렴하게 기계값을 내는거지. 보통은 그래.
7614	44370	1	형이라고 불러! 사회 나왔는데.
7615	50062	0	 아니야 진짜 아니야. 나쁜짓은 진짜로 안했어.
7616	25256	1	그러게.. 우리가 그냥 못 마주친걸 수도 있는데.. 괜히 고생하시는데 컴플레인 걸어버릴 수도 없고..
7617	16420	0	으그. 줄이긴 뭘 줄여. 내가 닭 집 지나갈 때마다 병나발 불던데.
7618	9524	6	그래야지.
7619	48718	7	이야 축하한다 혜진아. 날짜가 언제야?
7620	23387	3	아… 사람들 너무 많아서 가봤자 구경도 못하는거 아니야?
7621	25066	1	내가 윗집 가서 물어보고 올게. 거기도 새는지.
7622	2650	7	 향 좋죠?
7623	22985	1	그래서 막 뭐라고 했어?
7624	26440	2	비싼거…? 음.. 뭐 지난 번에 마신 자몽 셔벗? 주문해 줄까?
7625	32570	4	젊음은 영원하지 않은데… 젊을 때는, 젊은 걸 모른다는게.. 참 이상해.
7626	78487	2	저...저기... 안방에....
7627	15139	5	근데 너 표정이 왜 그래? 성적이 잘 안 나왔어?
7628	15215	3	몰라도 된다니까!
7629	64026	4	일기는 왜 써야 하는걸까.
7630	14731	1	근데 우산 엄청 비싸.
7631	9356	5	그래?
7632	45302	0	 뭐? 이 양반? 이 사람이 이거 정말 안하무인이네.
7633	26887	2	네, 근데 이제 오픈해야 하니까... 쉬엄쉬엄할 시간이 없는데..
7634	28430	1	그래.. 이번 달 시험 결과를 보니까.. 그래도 성적은 나쁘지 않게 나왔더라.
7635	12141	4	아… 어떻게 해야 빨리 벌 수 있지? 주식을 해야 되나?
7636	17139	4	아니, 그래도… 집안에 돈이 없었던 게 한이지 뭐.
7637	16739	1	우리나라 사람들이 커피를 또 엄청 좋아하잖아. 다들 많이 마시다 보니까 흔해진거지.
7638	14303	1	계약서도 썼는데 왜 그대로 안 해주는데!
7639	53741	6	그래. 근데 이게 하루종일 굶는다는게 쉽지만은 않아. 처음에는 진짜 죽을 것 같더라니까.
7640	35421	1	엄마 옛날 친구니까 엄마 옛날 얘기 궁금하니까 들려달라고 하고 싶어.
7641	10578	0	나 오늘 진짜 힘들단 말이야.
7642	63855	5	 응. 좋지?
7643	78499	2	화장실 같이 가주시면 안돼요...?
7644	55828	5	야 잠깐만 천천히. 8, 13, 15... 그리고 뭐?
7645	50877	0	엄마는 아들만 아니었으면 정말 백번도 더 갈라설 생각했을거야.
7646	5236	5	왜 그래, 갑자기? 오춘기 오셨어?
7647	59488	5	진희야. 너 근처에 희곡 뭐 이런 거 쓰는 사람 있냐?
7648	64681	5	저희 일은 육체적으로 크게 어렵거나 하지는 않으실텐데 대신 출퇴근이 조금 탄력적으로 이뤄져요. 바쁠 때는 조금 늦게 퇴근하시기도 하실텐데, 괜찮으시겠어요?
7649	9383	5	자몽 샴푸?
7650	66289	0	"뭘 그렇게 뚫어지게 보고 그래.	 사람 민망하게."
7651	59908	4	" 미안해. 미안해. 	 진짜 부러워서 그래.  부럽다가도, 성호 그 자식만 생각하면 열불이 뻗쳐 나와서...그래서 심통나서 그래!"
7652	72241	7	" 그래. 고마워. 선생님도 복사해서	 열심히 연습해볼게."
7653	71689	7	암튼, 쓸 데 없는 거 궁금해하지 말고. 수업준비나 해.        숙제는 했냐?
7654	18652	3	으이그. 못 살아. 그런건 없다니까?
7655	36029	3	아빠 요리 못 하잖아요…
7656	37850	4	억울하다기보단… 죄송하고… 송구스럽습니다.
7657	35946	1	서울에서 남해까지 얼마나 걸리는데?
7658	39798	0	그 자식 사지를 끊어버리고 싶어.
7659	45580	0	 아 어떻게 신경을 안 쓰냐고!!!!  가기 싫어!!!! 그냥 나 혼자 살을래!!!
7660	45766	4	응. 또 연락하구.
7661	61233	5	네? 그런 거 없는데.
7662	12586	4	저는 400페이지 책을 부지런히 봐도 일주일은 걸리는데…
7663	10937	7	이촌에 친구가 이탈리안 레스토랑을 오픈해서. 거기서 먹어봤지.
7664	28268	7	알았어. 알았어.  진짜 고마워. 진짜.
7665	63963	5	네. 옷은 안 입었어요. 아, 그리고 요즘에 미용을 해서 엄청 귀여워요.
7666	53565	6	아이고 이 놈의 야근. 이번 주도 일찍 들어가긴 글렀구나.
7667	10994	3	쪼그만게.
7668	45546	5	 어. 이모 안녕하세요.
7669	61469	5	무슨 케잌이 3-4만원이나 해?
7670	49954	7	자.  맛있는 거 사먹고 쑥쑥 커야 한다.
7671	19454	3	아 그 사이코패스 형제 말하는거지?
7672	72111	7	"네...!   선생님 생일선물 주셔서 감사합니다.	 이제까지 받았던 것 중에 제일 좋은 거 같아요."
7673	61789	3	내가 재미가 없나?
7674	8279	6	맘대로 생각하세요. 어쨌든 저한테는 바퀴벌레에 대한 책임이 없다 이겁니다.
7675	38568	2	선생님... 저를 봐서라도 한 번만 봐주세요, 예?
7676	25310	1	당연하지.. 나는 윤지가 용감한 행동을 했다고 생각해.. 정작 그 선생한테 맞은건 윤지가 아니더라고.. 근데 친구들을 위해 목소리를 낸거지..
7677	941	6	아 들어가기 싫다
7678	49730	7	사과를 더 빨갛게? 그럼 사과 더 빨갛게 칠하면 되지 않을까?
7679	72830	7	조금...? 
7680	78585	2	" 어이구, 잘했다. 잘했어.	 큰일날 뻔 했네. 아이구. 아이구..."
7681	46982	5	왜 무슨 일인데.
7682	30755	7	아이 뭐야.
7683	29990	1	내가, 술 마시고 지갑을 잃어버려서. 주민 등록증을 하나 새로 받으려고.
7684	40003	4	 죄송해요. 단골 손님 많으니시니까 어디에 가게 여시든 잘 될 거예요.
7685	14845	1	걔 1년 꿇었잖아. 지금 한국 나이로 스무 살이야.
7686	11848	1	그래? 아예 지우고 새로 해봐.
7687	4705	0	안 통하네요! 안 통하네요 라고 해야지!
7688	29765	7	알아. 아는데… 다 결혼하고 나서 해도 되는 것들이잖아.
7689	8303	5	그래? 난 마케팅팀이랑 부딪힐 일이 없어서 잘 모르겠네. 무슨 일이 있었는데?
7690	76317	2	"너 그 이후에 중학교도 있고, 고등학교도 있는데 	어떡하려고 그래?"
7691	28807	2	나도 안보려고 했는데 사람들이 모여 있길래 가서 봤는데… 그렇게 무서운 거일줄 몰랐어.
7692	40297	0	환자분 성함은 박평식이시잖아요.
7693	32779	2	그렇지.. 그 순간에 내가 거길 지나가고 있었다면 내가 죽었겠지..
7694	60192	5	 뭐야 이 짜식. 이제 아주 맛이 가버렸구만?
7695	5638	0	맨날 그러고 지금까지 안하고 있었잖아. 엄마가 속이 터진다 터져.
7696	7194	0	사람을 때리는 건 폭력이야, 폭력. 그거 아주 안 좋은 태도야, 이강인. 알았어?
7697	45799	0	아니 밥은 급식으로 다 먹고 집에서도 밥 주는데 밥 먹는데 무슨 오만 원을 써.
7698	68341	3	내가 왜 얹혀사는 거니. 난 같이 사는 거고. 니가 얹혀사는 거지.
7699	33954	3	그래, 아주 당해내지를 못하겠다니까.
7700	29684	1	참… 뭔가 이걸 바를 생각하니까 왠지 쑥스럽구만…
7701	9161	6	서너번 알려줬으면 알아서 해야지. 너가 온 뒤로 어떻게 일이 더 힘들어 졌어.
7702	4600	0	여기가 아빠 일하는데고 저기 저쪽 보이지? 저 자리가 아빠 자리야
7703	21379	1	응. 원래는 걸어서 5분 걸렸는데 이제는 10분 걸려.
7704	55925	5	우와. 형수가 노래를 잘 하시나봐?
7705	44941	3	야 다시 생각해.
7706	1293	6	뭘 좀 그래. 쓰고 씼어서 줄게.
7707	26812	2	뭐? 주식? 너 진짜 미쳤니?
7708	22197	2	어… 그 정도는 아니지만, 좀 우려스럽죠. 특히 막 고구마 같은 거 먹을 때...
7709	74743	6	약속된 시간에 잔금을 못 치뤘잖아.
7710	22907	2	으이구 너도 술도 좀 줄이고, 담배도 끊고, 운동도 좀 하고 그래!
7711	14912	0	야, 니 남친 생겼을 때 내가 똑같은 짓 저지르기 전에 제발 내 방에서 나가.
7712	28403	2	계속 듣고 싶으세요?
7713	33489	3	이거 니 꺼 아니야.
7714	72828	7	그거야 모르지. 이대로 쭉 사겨서 결혼할 수도 있고.
7715	34603	4	아… 그래..
7716	5978	0	 저 무시하세요?
7717	64018	5	미쳤다. 그럼 남자들은 언제 대학교 졸업하는데.
7718	78053	2	"엄마, 나 안 데려왔으면	 이 고생도 안 했을 거 아니야."
7719	27981	3	아니야. 아니라고… 내가 오다가 보니까, 진짜 이 동네에서 비싸게 파는 핸드폰 집도 그 핸드폰 20만원이더라.
7720	68037	4	그렇긴 하지. 나도 어릴 때 종숙이 아줌마 좋아했었는데…
7721	1980	7	덕분에 제 입이 호강하네요.
7722	71775	7	여기 데려와줘서 고마워. 괜히 나 때문에 온 거잖아.
7723	24850	2	그럼 뭐라고 했겠어?
7724	40633	0	뭐라고? 너 내가 너한테 잔소리하느라 얼마나 힘든 줄 알아?
7725	44003	5	그래 너 결혼하면 내가 진짜 세탁기 사줄게. 통돌이 말고 드럼으로!
7726	10803	7	그러게. 잘생긴 개다.
7727	10006	0	너는 꼭 어디서 잃어버리고 나한테 와서 찾더라
7728	61391	0	안.돼.
7729	7451	5	 그래?
7730	78293	2	니가 손녀니까.
7731	12442	3	믿을 만한 계라며.
7732	74318	7	성실하다는 얘기는 많이 들었는데 아부도 상당하네?
7733	74247	6	네, 사장님.
7734	38886	0	이게 어디 어른 앞에서 한숨을 쉬어?
