	multimodal_emotion	text_script
74010	2	"너 진짜 이 나이 먹고도 그럴래? 	미쳤냐? 니가 경마로 날린 돈이 얼만데 게임에 현질을 해."
74011	6	그거랑은 다르지. 도박이 아니잖아.
74012	2	그래서 얼마 썼냐고?
74013	2	많이는 아니야.. 그냥 한 120만원.
74014	6	"120만원? 미쳤냐? 	니가 무슨 돈이 있어서 120 현질을 해. 	편의점 알바하는 놈이. 	월급 다 털어 넣은거야?"
74015	2	그냥 조금조금 모은 거 쓴거야.
74016	4	뭐야 그래서 좋은 템 샀어?
74017	7	장난 아니야. 진짜 현질 하고 나서 내가 다 바르잖아.
74018	6	자랑이다 자랑이야.
74019	2	" 	하아.. 미쳤다."
74020	2	왜 그래? 무슨 일 있어?
74021	4	장학금 놓쳤어.
74022	2	"아이고야. 한번쯤은 그래도 돼. 	너 지금 엄청 잘 하고 있어."
74023	6	"이번엔 진짜 열심히 했는데, 	아 이번에 전액 받을 줄 알았는데!"
74024	7	너 전에도 전액 받은 적 있어?
74025	4	예전에 군대 갔다오기 전에 한 번?
74026	2	지금은 하나도 못 받은거야?
74027	6	"하나도 못 받은 건 아니고, 	130만원 나왔네."
74028	7	이열~
74029	6	근데 전액을 못 받았잖아.
74030	7	"그래도 그게 어디야! 	야 잘했다 잘했어."
74031	4	고마워 삼촌. 근데 다음에는 전액 꼭 받고 싶다.
74032	7	야! 나가자. 너 장학금 받은 기념으로 삼촌이 소고기 사줄게.
74033	6	전액도 아닌데 무슨 축하를 해. 됐어.
74034	6	"아 됐다니까? 진짜 괜찮아요. 	지금까지 삼촌이 나한테 해준게 얼만데."
74035	2	혹시 니네 아빠가 뭐라고 할까봐 그래?
74036	2	" 솔직히 그것도 있긴 한데, 	그것만은 아니에요. 	진짜 괜찮아요."
74037	2	"한 번 골라봐. 사양 좋은걸로. 	사준다고 할 때 받아. 너 학교 졸업하면 이제 이런 것도 없다?"
74038	6	"진짜 괜찮아요. 	지금 쓰는 노트북도 좋은 노트북이에요."
74039	2	"알지. 그것도 내가 사줬잖아. 	근데 벌써 7년이나 됐고, 	너는 디자인 전공하는 애가 컴퓨터 좋은 거 써야지."
74040	6	"지금 있는걸로도 잘 돌아가요. 	그리고 학교에 있는 컴퓨터 있어서 노트북 쓸 일도 별로 없어요."
74041	2	그래?
74042	6	네. 진짜 걱정하지 마세요.
74043	2	그러면 그냥 돈으로 줄까?
74044	6	"아 진짜 삼촌. 무슨 돈이에요. 	저 학생이라 돈 쓸 곳도 별로 없어요. 	진짜 괜찮아요."
74045	2	"니가 왜 돈 쓸 곳이 없어? 	연애도 해야되고, 어? 친구들이랑 술도 마셔야 되고."
74046	2	진짜 괜찮은데…
74047	4	 노트북 갖고 싶다아아아
74048	6	노트북? 너 노트북 있잖아.
74049	4	"있긴한데, 사양이 너무 낮아서, 	학교에서 쓰는 프로그램이 잘 안 돌아요."
74050	2	그럼 사양 좋은걸로 하나 사야겠네.
74051	7	그렇죠?
74052	6	응. 하나 사면 되겠네. 알바해~
74053	4	"	현우는 이번에 삼촌이 노트북 사다줬다는데."
74054	6	" 	뭐야. 지금 나한테 노트북 사달라고 그러는거야?"
74055	7	역시, 울 삼촌 눈치도 빨라.
74056	6	내가 돈이 어딨냐?
74057	6	아아~ 삼촌 돈 많잖아.
74058	6	"나 엊그제 결혼한 새신랑이거든? 	이제는 가정이 있는 몸이라고."
74059	4	" 	알았어."
74060	6	"이제 니 노트북은 니가 돈 모아서 사라. 	너 지금 쓰는 거 내가 사준거잖아."
74061	4	그렇긴 하지?
74062	6	할머니가 밥 먹으래.
74063	1	알았어 금방 갈게.
74064	3	바빠?
74065	1	어. 지금 메일 확인하고 있어.
74066	3	삼촌은 무슨 일을 하길래 이렇게 맨날 바빠?
74067	6	"그러니까 말이다. 	연휴 때도 쉬지를 못 하게 하네."
74068	0	"그런 회사 그만 두는 게 낫지 않아? 	삼촌정도 능력이면 다른 데 충분히 들어갈 수 있잖아."
74069	4	" 	이 나이 되면 어디 새로 들어가는 건 힘들어. 	그리고 여기가 돈을 제일 잘줘."
74070	4	"	아…그렇구나? 알았어. 오키오키. 	얼른 나와서 밥 먹어. 할머니 기다리신다."
74071	1	알았어. 잠깐만. 20분만.
74072	0	"집에도 잘 안 오는데, 어? 밥 때라도 좀 잘 지켜라. 	할머니 1시간 전부터 기다리고 계셔."
74073	6	"정말? 	먼저 드시지 왜 그러신대."
74074	0	"삼촌이랑 같이 밥 먹고 싶으셔서 그런거잖아. 	할머니한테 좀 잘 해드려."
74075	7	알았어 알았어. 하여튼 애 늙은이. 잔소리 하기는.
74076	7	너는 취직 안 하냐?
74077	5	취직이요? 저 아직 학생인데요?
74078	7	니가 전공이 뭐였지?
74079	1	문창과요.
74080	2	키야 문창과. 멋있다. 근데 너 졸업하고 취직할 수는 있냐?
74081	2	"뭐 어떻게 할지는 모르죠 뭐. 	취직을 할지. 계속 글을 쓸지."
74082	2	"요즘 문과가 그렇게 취직이 안 된다는데, 	너는 문과도 아니고. 	니가 공부하는거는 뭐 저기 고대 그리스 말고 써먹을 데가 있기는 하냐?"
74083	1	그냥 소양을 키우는거죠.
74084	2	너희 부모님도 참 걱정이시겠다.
74085	5	별로 걱정 안 하세요. 그냥 알아서 잘 하겠거니 하세요.
74086	2	"어떻게 걱정을 안 한다냐? 	아들이 굶어 죽게 생겼는데?"
74087	0	"제가 왜 굶어 죽어요. 삼촌 자식들이나 안 굶어 죽게 잘 챙기세요. 	저는 제가 알아서 할게요."
74088	3	아이, 자식, 어릴 때는 안 그랬는데, 까다롭게 구네.
74089	0	"요즘 애들은 근성이 없어요. 근성이. 	조금 해보다가 힘들 것 같으면 안한대. 	뭘 해보지도 않고 그냥 힘들 것 같으면 안하고."
74090	6	 또 시작이네.
74091	3	너 뭐라고 했냐?
74092	5	네? 아니에요. 그냥, 그냥요.
74093	6	니가 생각했을 때는 그렇지 않냐?
74094	1	"뭐 그런 것 같기도 하고. 	왜 세대 얘기 시작하면 끝이 없잖아요."
74095	6	"너도 요즘에 막 어? 책임감 없는 애들처럼 	알바 당일날 펑크내고 그러냐?"
74096	6	아니요. 그러지는 않아요.
74097	6	"내 편의점 하는 친구가 그러는데, 	요즘 애들이 그렇게 펑크를 많이 낸다며? 	일도 대충대충하고."
74098	6	뭐 그건 사람마다 다르겠죠.
74099	6	"당연히 사람마다 다른건데, 	요즘 애들이 특히 많이 그런다~ 이거지."
74100	0	"그럼 요즘 애들 안 쓰시면 되겠네요. 	요즘 노인분들도 많이 취업하고 하시는데, 	그런분들이랑 일 하면 되잖아요."
74101	6	마음 불편해서 어르신들한테 일을 어떻게 시키냐?
74102	0	월급 주는데 그게 왜 불편해요?
74103	6	나는 게이 그런 거 싫더라.
74104	6	갑자기 왜요?
74105	6	"아까전에 SNS에 올라온 사진들 봤는데, 	막 무슨 퍼레이드 한다고 다 벗고 있고 그러던데."
74106	6	아…
74107	3	왜 그런데? 꼴사납게?
74108	6	"	그걸 그렇게 받아들이면 안돼요. 	그건 문화를 공부하면 왜 그렇게 입는지 알 수 있어요. 	그리고 막상 퀴퍼 가보면 그렇게 벗고 다니는 사람 많지도 않아요."
74109	6	"다들 그러는 거 아니라고 그래도        남사스럽게 뭐하는거냐 이게. 	너도 그런 데 가봤냐?"
74110	1	퀴어퍼레이드요?
74111	6	응 그거.
74112	2	네 저 매 년 가는데요?
74113	6	"나는 너 그런 곳 가는 거 싫다. 	너도 게이 되면 어떻게 해…"
74114	6	게이는 그렇게 되는게 아닌데….
74115	5	그럼 어떻게 되는 건데?
74116	6	삼촌. 여친이 빡쳤는데, 이유를 잘 모르겠어.
74117	5	왜 무슨 일이 있었어?
74118	6	"아니? 잘 모르겠는데? 	그저께 만났었는데, 그 뒤로 답이 없어."
74119	6	"그저께 무슨 특별한 일이 있었던 거 아니야? 	아니면 그냥 여친이 엄청 바쁜거거나."
74120	4	"바쁜건가? 	근데 원래 바쁘면 바쁘다고 얘기 하는데. 	뭐지?"
74121	6	그러게 뭐냐?
74122	6	그저께 카페에서 만났을 때 기분이 좀 안 좋아 보이기는 했어.
74123	1	왜 기분 안 좋은지 물어봤어?
74124	1	응. 컨디션 안 좋아보이길래. 무슨일이냐고 물어봤거든.
74125	1	그랬는데?
74126	6	그랬더니 생리한다고. 배가 많이 아프다고 그랬어.
74127	6	그래서 너는 뭐라고 했는데?
74128	6	잘 기억 안 나는데?
74129	7	"그거네 그거야. 	자식이 조금 더 배려심 있게 해줬어야지. 	약이나 핫팩을 사준다거나."
74130	5	"그렇게까지 해야돼? 	배가 그렇게 아파?"
74131	6	"나는 모르지. 내가 생리를 안 해봤는데, 	근데 니네 외숙모 보면 많이 아프긴 한가 보더라."
74132	5	"아…그게 엄청 아픈거구나. 	나는 몰랐지. 나는 생리 하고 나면 안 아파지는 건줄 알았지."
74133	3	당연히 생리 끝나면 안 아프지.
74134	5	그럼 그냥 얼른 화장실 가서 싸고 오면 되는 거 아니야?
74135	3	응?
74136	6	배 아프면 얼른 싸고 오면 되잖아.
74137	6	"뭔소리야. 	생리가 무슨 똥이냐? 	뭘 싸고 와."
74138	5	생리 싸고 오는 거 아니야? 화장실가서?
74139	3	와…너 성교육 받았어?
74140	2	몰라. 야한사진 나오면 좋았던 것 밖에 기억이 안나.
74141	3	"이거이거 처음부터 성교육 다시 받아야겠네. 	안되겠어. 	생리는 싸고오는 게 아니야. 짧으면 3-4일, 	길면 일주일씩 해."
74142	5	한 달에 한 번 일주일동안 하는거라고?
74143	6	"그래 임마. 모르면 검색이라도 좀 해봐라. 	여자친구가 빡쳐서 연락 안 할만하네."
74144	6	근데 너는 군대 갈 생각은 없는 거야?
74145	6	 아니요? 여기저기 알아보고 있는데.
74146	3	뭘 알아보고 있는데?
74147	6	친구들한테도 물어보고 선배들한테도 물어보고.
74148	1	그래서. 어디 갈 생각인데?
74149	4	"카추사는 썼었는데, 안됐고..	 의경 갈까 생각중인데요."
74150	7	의경? 무슨 의경이야. 군대를 가려면 제대로 육군을 가야지.
74151	6	의경 안돼면 육군 가야죠.  이왕이면 편한데 먼저 쓰는 게 낫죠.
74152	6	이상한 소리 말고, 육군으로 지원해라.
74153	0	 왜요. 뭐하러 그래요.
74154	3	"그래야 니가 나와서도 할 말이 많은 거야.	 의경이라고 가면 시위 막고 그런 거 하는 거 아니야.  그게 나중에 너한테 무슨 도움이 된다고."
74155	0	"왜 할 말이 없어요. 의경도 제대로 갔다 온 건데.	 육군 가면 단순노동만 하고, 개고생만 하고, 시간 버리다 온대요."
74156	6	누가 그래.
74157	6	갔다 온 동기랑 선배들이요.
74158	6	"모르는 소리 말고, 모름지기 군대는, 가서 추위도 겪어보고, 제대로 고생을 해봐야	 철도 들고 배우는 것도 있는 거야."
74159	0	아, 제가 알아서 할게요.
74160	7	휴가 나온 거냐?
74161	1	 네.
74162	5	휴가 나와서 왜 집에만 있어? 친구 만나고 안하냐?
74163	2	밤에 약속 있어요.
74164	1	그래? 잠깐 쉬고 있는 거냐?
74165	1	네. 엄마가 저녁 같이 먹자고 그래서.
74166	7	그래? 뭐 먹으러 갈건데?
74167	1	몰라요? 엄마가 드시고 싶다는 거 먹으러 가야죠.
74168	7	비싼 거 사달라 그래. 군대 들어가면 못 먹는 거.
74169	2	네. 엄마가 장어 먹으러 가자 그러시는 거 같던데.
74170	7	장어 좋지. 어디? 서변호수 쪽에 있는 거?
74171	1	음... 아마도요....?
74172	7	좋네.  삼촌도 같이 가면 안되냐?
74173	1	엄마한테 한번 여쭤볼까요?
74174	7	장난이야 짜식아. 삼촌 저녁에 거래처 가야돼.
74175	6	아...
74176	7	너, 휴가 언제까지 있냐?
74177	1	저, 화요일까지요.
74178	1	화요일에 복귀하는 거야?
74179	1	네.
74180	7	그 전에 시간 언제 돼. 삼촌이 조카 맛있는 거 한번 사줘야지.
74181	1	저... 음... 일요일 낮에 시간 돼요.
74182	6	아, 삼촌 그때 라운딩 나가는데. 그때 말고는 되는 때 없어?
74183	4	네.. 일요일 저녁에 여행가서 거기서 바로 들어가요.
74184	7	짜식 바쁘구만? 다음에 나오면 미리 연락해. 삼촌이 시간 빼서 맛있는 거 사줄게.
74185	4	네.. 
74186	7	근데 요즘 PX에 이것저것 많이 들어오지 않냐?
74187	1	 뭐... 화장품이랑, 술이랑, 과자랑..  뭐 그런 것들이요.
74188	7	그.. 유명하다는 달팽이 크림 같은 것도 있고 그러지 않냐?
74189	6	"아.. 네 그거, 그거요? 있어요. 	 근데 들어오면 간부들이 먼저 사가서, 몇 개 못 사요."
74190	1	그래? 외숙모가 요즘 그거 좋다는데, 다음에 나올 때 삼촌 몇 개 사다줄래? 돈 보내줄게.
74191	1	네, 들어오면 한번 볼게요.
74192	7	"그래. 그리고 막 술도 있지 않아?	 양주 종류?"
74193	1	네, 양주도 있어요.
74194	7	그것도 몇 병 사와봐라.
74195	6	술은 한번 나올 때 한 병씩 밖에 안돼요.
74196	7	그래? 그럼 들어가서 뭐 있는 지 삼촌한테 톡 좀 해봐.
74197	3	네.. 알겠습니다...
74198	7	너 용돈은 충분하냐?
74199	2	용돈이요...?
74200	1	응. 뭐 노는 데 부족하고 그러지 않아?
74201	4	 어.. 월급이랑..엄마가 주시는 것도 있어서 괜찮긴 한데...
74202	5	그래? 그 안에서 여행도 다니고 하는 거야?
74203	1	네.
74204	7	장하네.
74205	6	 네... 감사합니다...
74206	2	군대가기 전에 카페에서 1년정도 일한 경험 있습니다!
74207	5	오...그래?
74208	5	네. 군대에서도 행정병이어서 커피 수도 없이 많이 탔습니다.
74209	5	군대 커피랑 여기 커피랑 같냐? 재밌는 놈이네.
74210	2	뭐든 시켜만 주시면 몸이 부서져라 최선을 다하겠습니다!
74211	5	워워, 그렇게까지 할 건 없고. 알겠어요. 주중 오후타임 지원한거지?
74212	5	네. 그렇습니다.
74213	6	일할 때는 군기 조금만 빼고. 손님들이 무서워하겠다.
74214	5	아...흠.
74215	7	열심히 한번 해봐.
74216	5	저 그럼 일 하는건가요? 감사합니다! 진짜 열심히 하겠습니다!
74217	7	그래요. 내일부터 출근하고 주민등록번호랑 통장사본이랑 복사해오고.
74218	5	알겠습니다! 감사합니다!
74219	1	"아참, 복장은 우리 유니폼이 있으니까 바지는 깔끔하게 편한 거 아무거나 입고 오고	 위에는 셔츠로 입고 와요."
74220	5	깔끔하고 편한 바지에 셔츠! 알겠습니다! 내일 뵙겠습니다!
74221	7	화이팅 한 번 좋은 친구네.
74222	7	준우학생.
74223	5	네, 사장님.
74224	5	어제 몇 시에 퇴근했어?
74225	2	마무리 다하고 뒤에 창고 정리 좀 한다고 11시쯤 퇴근했습니다.
74226	5	누가 그러랬어?
74227	5	네? 아... 죄..죄송합니다.
74228	5	아니, 죄송한게 아니고 알바는 알바비 받는 만큼만 일해야지.              그렇게 하면 내가 죄송하잖아.
74229	5	이왕 하는 일 최선을 다해야 한다고 배웠습니다!
74230	5	참나, 못말리겠네 이 친구. 오늘부터는 무슨 일이 있어도 제 시간에 퇴근해!
74231	6	아...
74232	5	왜? 반항하는거야?
74233	6	아니 그게 아니고 오늘 끝나고 매니저님께 커피 만드는 것 좀 배우기로 해서...
74234	5	커피 만드는 건 왜 벌써?
74235	6	"저녁 타임에 주문이 항상 밀리니까 정신없을 때가 많아서 제가 간단한 건	 좀 돕고 싶어서요."
74236	5	진짜 보기드문 청년이네. 훌륭하다 훌륭해.
74237	7	감사합니다.
74238	5	준우학생 시급 좀 올려줘야겠네. 다음달부터는 1000원씩 올려준다!
74239	5	정말요? 아, 정말 감사합니다! 더 열심히 하겠습니다!
74240	5	더 열심히 하지마. 딱 지금만큼만 해. 더 열심히 하면 시급 더 올려줘야 되잖아.
74241	6	정말 죄송합니다.
74242	5	야, 니가 뭐가 죄송해. 신경쓰지마. 저런 진상 손님은 항상 있어.
74243	6	그래도 제가 응대를 좀 더 잘했어야 했는데.
74244	5	"아니 니가 얼마나 친절하게 하는지 	내가 뻔히 아는데 더 이상 어떻게 응대를 잘해?"
74245	5	오늘 손님이 워낙 많아서 매장이 정신이 없다 보니까 나름 크게 한다고 했는데...           저 분이 제 말소리가 잘 안 들리셨나 보더라고요.
74246	6	준우야.
74247	6	네, 사장님.
74248	6	"우리는 돈 받은 만큼 음료와 서비스를 제공하면 되는거야. 적당히 친절을 베풀면서.	 우리도 다 사람이고 귀한 집 자식인데 돈 낸다고 저렇게 진상부리는 것까지 	 받아 줘야 할 의무는 없는거야."
74249	6	아...
74250	6	"내 경험상 꼭 별 볼일 없는 놈들이 이런 데 와서 저렇게 진상 짓 한다고.	 앞으로는 그냥 바로 나를 불러. 난 내 새끼들 저런 놈들한테 모욕 당하는 꼴 못 봐."
74251	5	알겠습니다.
74252	6	"한 번 받아주기 시작하면 지가 뭐 되는 줄 알고 또 저런다. 저런 놈들은 초장에 	 강하게 밟아줘야 돼. 니가 못할 거 아니까 나를 꼭 부르라고."
74253	5	네, 잘 알겠습니다.
74254	5	부르셨어요?
74255	5	어, 준우야. 오늘 어땠어? 바빴어?
74256	5	개강 첫 주라 학생들 몰아쳐서 정신없었죠. 근데 무슨 일이세요?             저한테 할 말 있으시다고...
74257	5	너 우리 이번에 새로 분점 낸 곳 알지? 초등학교 뒤에.
74258	5	네, 가본 적은 없는데 알죠. 사장님 그것 때문에 지난달에 엄청 정신 없으셨잖아요.
74259	6	"그래. 근데 거기 매니저 맡아주기로 한 친구가 사정 때문에 일을 못하겠다고 하네?	 그래서 준우 니가 거길 좀 맡아주면 어떨까 싶은데..."
74260	5	제가요? 매니저를요?
74261	5	그래, 너 일한 지도 벌써 2년 다 되가고. 너처럼 일 잘하는 애가 없기도 하고.
74262	5	그래도 제가 어떻게... 알반데...
74263	7	알바 그만하고 이제 정규직하자. 매장 돌아가는 거 다 알지, 심하게 성실하지. 그만하면 자격 충분해.
74264	2	흠...
74265	5	왜? 싫어?
74266	5	 아니요! 싫은 게 아니라 제가 진짜 해도 되는 건가 싶어서.
74267	5	사장이 적합해서 뽑겠다는데 왜 니가 의심을 하고 그래? 가서도 지금 하던대로만 하면 돼. 달라질 거 없어.
74268	2	아... 걱정은 되긴 하지만. 그럼 제가 한 번 맡아서 해보겠습니다!
74269	7	그래, 내가 수시로 왔다 갔다 하니까 걱정할 거 하나도 없다.
74270	7	감사합니다! 진짜로 더 더 열심히 하겠습니다.
74271	5	아무튼 성실 하나는 대한민국 카페계에서 너 따라갈 사람 없을거다.
74272	5	삼촌, 삼촌은 왜 결혼을 안 하기로 한거에요?
74273	5	"결혼을 안 하기로 한 게 아니라 더 나은 사람 찾으려다가 시기를 놓쳐서 못한거지.	 아무하고나 살 바에는 나는 그냥  혼자 사는 게 낫다고 생각했다."
74274	6	휴우...
74275	5	삼촌이 결혼을 못하는데 니가 왜 한숨이냐?
74276	6	아니, 나도 비슷한 생각이 좀 들어서요...
74277	5	에?
74278	5	아무리 여자들을 만나봐도 ‘이 여자가 내 부인이다.’,              ’이 여자랑 내 미래를 함께 해야겠다.’... 뭐 이런 생각이 도저히 안 들어서...
74279	5	그치, 맞아. 나도 항상 그게 의심되고 두려웠지.
74280	5	나는 사람들이 어떻게 결혼을 결심 할 수 있는지 그게 참 신기해요?
74281	5	야, 근데 너는 그런 고민하기 좀 이른 거 아니냐?
74282	6	오랜 생각입니다.
74283	5	오랜 생각은 개뿔. 그런 회의적인 생각은 나중에 하고 우선은 니 맘에 쏙 드는짝을 찾아보려고 최선을 다해라. 혼자는 많이 외롭다.
74284	5	삼촌 외로워요?
74285	5	한 40까지는 괜찮았던 것 같은데 요즘 들어 뼈시리게 외롭네...
74286	5	결혼을 하긴 해야 되는구나...
74287	5	그래, 넌 포기할 생각 말고 열심히 결혼해라.
74288	5	"실험 자료는 정리해서 메일로 보내놨습니다. 초안은 지난 번 탬플릿 대로           정박사님께서 잡아주시기로 하셨고요. 아참, 과사에서 연락 왔는데 성적입력 	내일까지 꼭 해주셔야 한답니다."
74289	7	오케이. 훌륭해. 수고했어.
74290	1	네, 그럼 저 오늘은 퇴근해보겠습니다.
74291	5	저기, 인범아. 너 아직 취직자리 알아보고 있다고 했지?
74292	6	네. 계속 이력서는 내고 있는데 잘 안되네요.
74293	5	너 졸업이 언제야?
74294	1	이번 학기 졸업입니다.
74295	5	내가 전에 말한 내 동기 있지? 미국에서 같이 공부했다는?
74296	5	아, 네. 임 박사님이요? 한국 들어오셨대요?
74297	5	어. 이번에 일산에 있는 연구소 소장으로 들어온다네?
74298	5	아... 정말요?
74299	7	어. 그래서 내가 니 얘기를 해놨거든? 이력서 한번 보내봐.
74300	5	아, 감사합니다!
74301	7	성실하고 논문도 훌륭하게 잘 마쳤고. 아마 잘 봐 줄 거야.
74302	7	교수님, 진짜 감사합니다. 제가 이 은혜는 꼭 잊지 않겠습니다.
74303	5	백 프로 된 건 아니니까. 가서 면접 잘 보고 와. 내 명성 흠집 나지 않게.
74304	7	넵! 저희 연구실 명예를 걸고 잘 보고 오겠습니다!
74305	7	그래, 내가 주말에 만나기로 했으니까 가서 말 잘 해놓을게.
74306	7	그래요, 이력 훌륭하네. 논문도 봤어요. 석사 논문치고 인상적이던데.
74307	7	좋게 봐주셔서 감사합니다.
74308	2	"봐서 알겠지만 여기는 국가에서 지원받는 곳이긴 해도 규모가 좀 작아요.	 그래서 인력도 많이 부족하고 일도 고될거에요."
74309	7	저는 문제될 거 없습니다. 그런 환경도 익숙합니다.
74310	7	그래, 그래도 학교보다는 나을거야. 뭐 궁금한거 있어요?
74311	5	아, 저는 혹시 일을 하게 된다면 소재 쪽에서 일하게 되는건가요?
74312	5	그래야지. 왜요? 따로 생각한 게 있어요?
74313	7	아닙니다. 이왕 전공 살려서 그 쪽에서 일하게 된다면 좋을 것 같습니다.
74314	1	주로 그 쪽에서 일하게 될 건데 상황에 따라서 조금 달라질 수는 있어요.
74315	7	네, 잘 알겠습니다. 소장님 밑에서 일하게 된다면 정말 영광일 거 같습니다.
74316	7	영광은 무슨.
74317	7	저희 교수님한테 항상 말씀 많이 들었습니다. 교수님 미국에 계실 때 쓰신 논문도              다 봤습니다. 정말 영광일 것 같습니다.
74318	7	성실하다는 얘기는 많이 들었는데 아부도 상당하네?
74319	7	아, 아부가 아니라 진심입니다.
74320	7	그래. 곧 연락줄테니까 기다리고 있어요.
74321	7	네, 잘 부탁드리겠습니다.
74322	7	할머니~ 잘 지내셨어요?
74323	5	그럼.  어머.
74324	2	왜 그러세요?
74325	7	너, 피부가 어쩜 이렇게 곱니.
74326	7	 아니에요 할머니.       별로 좋지도 않아요.
74327	7	어려서 그런지, 피부가 반짝 반짝 빛이 나네.        그 정도면 좋은 편이지.
74328	4	엄마는 맨날 피부 안 좋다고 뭐라고 해요.
74329	6	어유. 너네 엄마 피부나 걱정 하라 그래라.
74330	7	엄마도 나이 치고는 피부 좋은 편이죠.
74331	6	그거야 뭐 좋은걸 맨날 바르니까 그렇지.        너도 이제 스무살 넘었으니까, 피부 관리 잘 해야지.
74332	4	네… 근데 저는 별로 돈이 없어서,        엄마처럼 비싼 화장품은 못 써요.
74333	6	너는 그런거 쓸 필요도 없어. 그냥 물 자주 마시고,       잠 많이 자면 돼. 그게 피부 관리야.
74334	7	 잠은 진짜 많이 자요.
74335	6	그래서 피부가 좋은가보구나.
74336	7	감사해요 할머니.
74337	7	할머니 옷이 너무 예쁘네요.
74338	7	그러니? 느이 엄마가 이번에 하나 사줬다. 예쁘지?
74339	7	네. 색깔이 할머니한테 진짜 잘 어울려요.
74340	7	너네 엄마가 눈썰미가 좀 있지.
74341	4	저도 엄마를 좀 닮아야 할텐데.
74342	7	너도 충분히 센스 있어. 오늘 입은 옷도 이쁜데?
74343	7	정말요? 친구들이 선물해준 옷이에요.
74344	5	 그러니? 애들이 잘 골라줬네.
74345	7	네. 좋은 친구들이에요.
74346	7	좋은 친구들이 있다는 건, 네가 좋은 사람이라서 그런거야.
74347	7	감사해요 할머니.
74348	1	학교는 잘 다니고 있고?
74349	1	네. 지난 학기는 휴학하고, 이번 학기는 복학 했어요.
74350	1	졸업은 언제쯤 할거니?
74351	4	졸업은…. 일단 일 년은 더 있어야 할 것 같아요.
74352	6	아니, 왜? 그래도 나이가 좀 있지 않니?
74353	1	마지막 학기는 취업 준비하면서, 초과 학기로 다니려고요.         학점은 적게 들을려고요. 요즘은 많이들 그렇게 해요.
74354	7	할머니 머리가 너무 잘 되셨어요.
74355	7	그러니? 너 온다고 머리 좀 했지~
74356	7	 저 온다고요? 감사해요.
74357	7	장난이고. 요즘에 잘 보일 사람이 좀 있어서~
74358	5	어머, 할머니. 누구 좋아하는 사람이라도 생기셨어요?
74359	7	 몰라~
74360	7	맞네 맞네. 우리 할머니 연애하시네?
74361	7	연애까지는 아니고. 그냥 좀 만나고 있어.
74362	7	누군데요? 엄마는 알아요?
74363	6	엄마는 모르지. 느이 엄마는 잔소리가 너무 많아서       이런 거 말하면 안 돼. 큰일 나.
74364	6	그건 그래요. 저도 남자친구 있는거 절대 말 안해요.
74365	5	어머, 너 남자친구 있어?
74366	7	 네… 모르셨어요?
74367	6	몰랐지. 너가 말 안하는데. 뭐야, 언제부터?
74368	7	좀 됐어요. 1년 정도?
74369	4	뭐야. 그동안 왜 말 안 했어. 할머니 섭섭하다.
74370	4	그럴 기회가 없었어요. 죄송해요.
74371	1	어떤 사람인데? 믿을만한 남자니?
74372	1	네… 학교 선밴데, 학교에서 만난 건 아니고.       대외 활동 하다가 만났어요.
74373	5	대외 활동?
74374	1	네. 취업 준비 하면서, 홍보 동아리 같은델 들었거든요.       거기서 만났어요.
74375	1	잘 됐네. 남자친구는 그럼, 취업은 했고?
74376	7	지금은 아직 인턴 중이에요.         근데 경영대라서, 금방 취업될 것 같아요.
74377	6	그래도, 지금은 아직 학생이란 말이네?
74378	4	그런 셈이죠.
74379	6	그래. 너무 깊게 만나진 말고. 사람 일 어떻게 될지 모르니까.
74380	4	근데 사람 마음이 마음대로 되진 않잖아요.
74381	7	어머 얘 좀 봐. 말 엄청 잘하네?
74382	7	 헤헤.
74383	1	그래. 니 말이 맞다. 마음 가는 대로 하는거지.
74384	7	네. 남자친구는 둘 다 취업만 잘 되면,        결혼할 마음도 있는 것 같더라고요.
74385	7	어머, 정말? 잘 됐다 얘.
74386	2	안녕하세요.
74387	6	 그래, 어쩐 일로 왔어?
74388	2	저… 그냥 앞으로 취업이 될 지, 그런거 여쭤보고 싶어서요.
74389	6	 하….
74390	2	 왜…그러세요?
74391	6	미래가 안 보여.
74392	5	네?
74393	6	아가씨 얼굴에서, 미래가 안 보인다고.
74394	2	그게…무슨…?
74395	6	큰 사고가 있을 거야.
74396	5	 어머…!
74397	6	잘못하면, 까딱 죽을 수도 있단 말이야.
74398	2	 저… 그럼 어떡해야 돼요? 저 죽기 싫어요.
74399	6	당연하지. 지금 죽기엔 너무 아깝지.
74400	2	그럼 어떻게 해야 할까요? 뭐든 할게요.
74401	1	방법이 하나 있긴 한데… 좀 돈이 많이 들어.
74402	2	얼마나…들까요?
74403	1	한, 5백 정도?
74404	2	5백이요?  괜찮아요.        그 정도는 마련할 수 있을 것 같아요.
74405	0	 진짜로? 약속할 수 있어?
74406	2	하라는 대로 할게요.
74407	7	선배님, 오늘 메이크업 잘 되셨네요~
74408	7	고마워~ 자기도 오늘따라 피부가 탱탱하네?
74409	7	 감사해요.
74410	7	오늘은 몇 씬이나 찍는대?
74411	7	저는 오늘 두 씬 밖에 안 되는데, 선배님은 잘 모르겠네요.
74412	7	나는 아마 한 씬일텐데? 내가 먼저 퇴근하겠다.
74413	7	먼저 퇴근하셔야죠. 댁도 머시잖아요.
74414	7	멀기는. 그리고 매니저가 태워다주는데 뭘.
74415	6	그래도 밤 늦게 가시면 힘드시잖아요.
